product_id,region,on_hand_qty,reorder_point,snapshot_date
PROD000223,Northeast,69,33,2026-01-29
PROD000102,Southeast,53,53,2026-01-29
PROD000078,Southeast,69,56,2026-01-29
PROD000135,West,236,17,2026-01-29
PROD000041,Northeast,62,59,2026-01-29
PROD000125,Midwest,102,20,2026-01-29
PROD000091,Midwest,91,57,2026-01-29
PROD000054,West,124,27,2026-01-29
PROD000174,Midwest,95,27,2026-01-29
PROD000011,Southeast,200,36,2026-01-29
PROD000202,Northeast,237,66,2026-01-29
PROD000106,West,198,25,2026-01-29
PROD000156,Northeast,87,26,2026-01-29
PROD000090,Midwest,2,34,2026-01-29
PROD000233,West,43,59,2026-01-29
PROD000119,West,237,51,2026-01-29
PROD000245,Midwest,162,46,2026-01-29
PROD000186,Southeast,62,66,2026-01-29
PROD000035,Southeast,58,25,2026-01-29
PROD000217,Northeast,231,33,2026-01-29
PROD000227,West,162,34,2026-01-29
PROD000044,Southeast,104,53,2026-01-29
PROD000009,Northeast,116,29,2026-01-29
PROD000218,Midwest,229,40,2026-01-29
PROD000060,West,184,65,2026-01-29
PROD000157,Southeast,193,45,2026-01-29
PROD000096,Midwest,177,65,2026-01-29
PROD000092,Southeast,4,41,2026-01-29
PROD000115,Southeast,10,39,2026-01-29
PROD000083,West,181,33,2026-01-29
PROD000192,Northeast,28,31,2026-01-29
PROD000127,Northeast,133,35,2026-01-29
PROD000087,Midwest,214,53,2026-01-29
PROD000036,Midwest,57,20,2026-01-29
PROD000004,Southeast,16,53,2026-01-29
PROD000153,Midwest,194,47,2026-01-29
PROD000154,Northeast,65,64,2026-01-29
PROD000053,Midwest,213,60,2026-01-29
PROD000089,Northeast,22,40,2026-01-29
PROD000160,Southeast,165,18,2026-01-29
PROD000137,Midwest,157,39,2026-01-29
PROD000061,Southeast,56,59,2026-01-29
PROD000088,Southeast,11,21,2026-01-29
PROD000122,Midwest,20,66,2026-01-29
PROD000025,West,90,37,2026-01-29
PROD000164,Midwest,118,17,2026-01-29
PROD000232,Northeast,64,26,2026-01-29
PROD000046,Southeast,53,59,2026-01-29
PROD000063,Midwest,15,57,2026-01-29
PROD000002,Southeast,114,61,2026-01-29
PROD000198,West,71,27,2026-01-29
PROD000066,Northeast,63,65,2026-01-29
PROD000029,Northeast,125,38,2026-01-29
PROD000134,Southeast,239,41,2026-01-29
PROD000110,Midwest,170,15,2026-01-29
PROD000020,Southeast,90,35,2026-01-29
PROD000183,Northeast,22,38,2026-01-29
PROD000206,West,165,27,2026-01-29
PROD000163,Southeast,12,26,2026-01-29
PROD000151,Midwest,157,28,2026-01-29
PROD000081,Midwest,144,50,2026-01-29
PROD000007,Southeast,198,57,2026-01-29
PROD000023,Northeast,22,33,2026-01-29
PROD000093,Northeast,91,40,2026-01-29
PROD000167,Northeast,44,32,2026-01-29
PROD000222,Southeast,30,68,2026-01-30
PROD000042,Midwest,188,41,2026-01-30
PROD000215,Northeast,83,46,2026-01-30
PROD000249,Midwest,48,45,2026-01-30
PROD000119,West,101,26,2026-01-30
PROD000024,West,64,16,2026-01-30
PROD000156,Northeast,226,59,2026-01-30
PROD000061,Northeast,177,29,2026-01-30
PROD000004,Northeast,36,25,2026-01-30
PROD000020,Midwest,227,39,2026-01-30
PROD000134,Southeast,94,47,2026-01-30
PROD000003,Northeast,114,69,2026-01-30
PROD000182,Northeast,159,69,2026-01-30
PROD000043,West,121,59,2026-01-30
PROD000186,Northeast,233,61,2026-01-30
PROD000221,Northeast,50,51,2026-01-30
PROD000078,Southeast,75,30,2026-01-30
PROD000237,Midwest,100,29,2026-01-30
PROD000054,West,235,22,2026-01-30
PROD000231,Southeast,112,38,2026-01-30
PROD000110,Midwest,196,42,2026-01-30
PROD000106,West,68,52,2026-01-30
PROD000046,Northeast,118,40,2026-01-30
PROD000188,West,38,16,2026-01-30
PROD000058,Midwest,157,30,2026-01-30
PROD000236,Midwest,70,64,2026-01-30
PROD000118,Southeast,51,66,2026-01-30
PROD000176,Midwest,201,53,2026-01-30
PROD000001,West,55,15,2026-01-30
PROD000195,Midwest,48,54,2026-01-30
PROD000135,West,204,67,2026-01-30
PROD000168,West,218,28,2026-01-30
PROD000066,Northeast,174,36,2026-01-30
PROD000219,West,227,17,2026-01-30
PROD000198,West,100,54,2026-01-30
PROD000127,Midwest,82,29,2026-01-30
PROD000141,Northeast,139,62,2026-01-30
PROD000178,Northeast,191,44,2026-01-30
PROD000210,Midwest,23,60,2026-01-30
PROD000136,Northeast,57,16,2026-01-30
PROD000047,Northeast,114,56,2026-01-30
PROD000111,West,175,54,2026-01-30
PROD000235,West,178,65,2026-01-30
PROD000203,Midwest,58,44,2026-01-30
PROD000153,West,202,37,2026-01-30
PROD000080,Southeast,33,16,2026-01-30
PROD000097,Southeast,109,50,2026-01-30
PROD000226,West,237,22,2026-01-30
PROD000112,Midwest,235,33,2026-01-30
PROD000013,West,94,69,2026-01-30
PROD000209,Southeast,187,49,2026-01-30
PROD000010,Southeast,56,60,2026-01-30
PROD000113,West,1,39,2026-01-30
PROD000181,Southeast,155,58,2026-01-30
PROD000056,Southeast,154,38,2026-01-30
PROD000169,Northeast,100,26,2026-01-30
PROD000030,Southeast,28,46,2026-01-30
PROD000102,Midwest,173,66,2026-01-30
PROD000069,West,1,40,2026-01-30
PROD000245,West,167,59,2026-01-30
PROD000152,Southeast,177,67,2026-01-30
PROD000229,Midwest,153,33,2026-01-30
PROD000116,Northeast,72,17,2026-01-30
PROD000117,Northeast,136,17,2026-01-30
PROD000120,West,235,40,2026-01-30
PROD000228,West,164,54,2026-01-30
PROD000129,Midwest,94,60,2026-01-30
PROD000095,Southeast,135,28,2026-01-30
PROD000172,Midwest,158,43,2026-01-30
PROD000180,Southeast,214,20,2026-01-30
PROD000089,Southeast,24,29,2026-01-30
PROD000104,Northeast,68,61,2026-01-30
PROD000238,West,77,63,2026-01-30
PROD000193,Midwest,72,64,2026-01-30
PROD000085,Northeast,132,19,2026-01-30
PROD000081,Midwest,187,44,2026-01-30
PROD000002,Southeast,69,30,2026-01-30
PROD000214,West,206,26,2026-01-30
PROD000225,Southeast,84,43,2026-01-30
PROD000212,Northeast,61,36,2026-01-30
PROD000049,West,195,51,2026-01-30
PROD000026,Northeast,21,69,2026-01-30
PROD000082,Midwest,194,57,2026-01-30
PROD000244,Northeast,52,61,2026-01-30
PROD000150,Southeast,36,60,2026-01-30
PROD000053,Midwest,104,58,2026-01-30
PROD000014,Midwest,218,32,2026-01-30
PROD000121,Southeast,135,68,2026-01-30
PROD000204,West,170,39,2026-01-30
PROD000158,Midwest,136,32,2026-01-30
PROD000211,Southeast,181,39,2026-01-30
PROD000200,Midwest,63,26,2026-01-30
PROD000239,Midwest,77,32,2026-01-30
PROD000114,Midwest,185,40,2026-01-30
PROD000092,Northeast,235,68,2026-01-30
PROD000086,Southeast,34,46,2026-01-30
PROD000072,Southeast,170,60,2026-01-30
PROD000166,Southeast,131,65,2026-01-30
PROD000151,Midwest,237,52,2026-01-30
PROD000123,Southeast,198,46,2026-01-30
PROD000034,Midwest,7,21,2026-01-30
PROD000162,Southeast,202,59,2026-01-30
PROD000044,Midwest,65,52,2026-01-30
PROD000132,West,157,51,2026-01-30
PROD000157,West,135,56,2026-01-30
PROD000103,Midwest,205,24,2026-01-30
PROD000045,Northeast,230,41,2026-01-30
PROD000250,Southeast,160,54,2026-01-30
PROD000052,Midwest,62,60,2026-01-30
PROD000139,West,36,48,2026-01-30
PROD000217,West,116,36,2026-01-30
PROD000075,West,14,53,2026-01-30
PROD000021,Northeast,13,61,2026-01-30
PROD000137,Northeast,188,34,2026-01-30
PROD000148,West,181,44,2026-01-30
PROD000051,Midwest,43,21,2026-01-30
PROD000208,Northeast,63,66,2026-01-30
PROD000099,West,233,56,2026-01-30
PROD000220,West,213,16,2026-01-30
PROD000064,Southeast,185,55,2026-01-30
PROD000213,West,40,48,2026-01-31
PROD000155,Northeast,72,21,2026-01-31
PROD000104,Northeast,87,31,2026-01-31
PROD000225,Midwest,206,32,2026-01-31
PROD000193,West,110,52,2026-01-31
PROD000032,West,115,27,2026-01-31
PROD000041,West,54,41,2026-01-31
PROD000063,Southeast,229,27,2026-01-31
PROD000219,Midwest,212,36,2026-01-31
PROD000220,Northeast,196,52,2026-01-31
PROD000229,Northeast,95,29,2026-01-31
PROD000171,Southeast,93,47,2026-01-31
PROD000192,Midwest,153,58,2026-01-31
PROD000027,Midwest,223,32,2026-01-31
PROD000133,Southeast,88,60,2026-01-31
PROD000146,West,58,56,2026-01-31
PROD000222,Southeast,65,63,2026-01-31
PROD000074,West,108,40,2026-01-31
PROD000161,Northeast,97,43,2026-01-31
PROD000130,Southeast,8,63,2026-01-31
PROD000022,Northeast,98,67,2026-01-31
PROD000145,Midwest,111,36,2026-01-31
PROD000185,Southeast,18,18,2026-01-31
PROD000209,West,128,43,2026-01-31
PROD000244,Northeast,51,15,2026-01-31
PROD000083,Southeast,153,64,2026-01-31
PROD000087,Midwest,194,52,2026-01-31
PROD000214,West,118,45,2026-01-31
PROD000165,Southeast,185,23,2026-01-31
PROD000062,Northeast,132,17,2026-01-31
PROD000019,Midwest,199,45,2026-01-31
PROD000111,Northeast,38,59,2026-01-31
PROD000236,Southeast,118,27,2026-01-31
PROD000232,Northeast,148,69,2026-01-31
PROD000221,Northeast,186,18,2026-01-31
PROD000211,Northeast,133,49,2026-01-31
PROD000147,Northeast,119,31,2026-01-31
PROD000057,Northeast,163,41,2026-01-31
PROD000089,Midwest,218,35,2026-01-31
PROD000196,Southeast,128,19,2026-01-31
PROD000061,Midwest,162,42,2026-01-31
PROD000084,Midwest,90,58,2026-01-31
PROD000048,Midwest,228,58,2026-01-31
PROD000053,Midwest,214,27,2026-01-31
PROD000050,Midwest,141,50,2026-01-31
PROD000096,West,106,48,2026-01-31
PROD000184,Midwest,68,42,2026-01-31
PROD000203,Southeast,73,30,2026-01-31
PROD000120,West,172,37,2026-01-31
PROD000162,West,225,69,2026-01-31
PROD000047,Midwest,103,58,2026-01-31
PROD000109,Northeast,223,61,2026-01-31
PROD000174,Southeast,58,49,2026-01-31
PROD000038,West,30,39,2026-01-31
PROD000040,Midwest,42,66,2026-01-31
PROD000163,West,207,28,2026-01-31
PROD000108,Southeast,145,51,2026-01-31
PROD000148,Southeast,168,17,2026-01-31
PROD000042,West,109,67,2026-01-31
PROD000118,Northeast,220,30,2026-01-31
PROD000242,West,11,23,2026-01-31
PROD000131,Southeast,2,42,2026-01-31
PROD000021,West,205,43,2026-01-31
PROD000241,Northeast,117,20,2026-01-31
PROD000150,Southeast,195,55,2026-01-31
PROD000037,Midwest,142,54,2026-01-31
PROD000002,Southeast,167,42,2026-01-31
PROD000168,Midwest,100,34,2026-01-31
PROD000045,Midwest,55,54,2026-01-31
PROD000215,Northeast,130,58,2026-01-31
PROD000218,Northeast,101,65,2026-01-31
PROD000247,Northeast,173,20,2026-01-31
PROD000077,Northeast,56,48,2026-01-31
PROD000169,Midwest,89,68,2026-01-31
PROD000227,West,109,26,2026-01-31
PROD000197,Southeast,99,65,2026-01-31
PROD000143,Midwest,104,29,2026-01-31
PROD000239,Northeast,229,22,2026-01-31
PROD000175,Midwest,143,41,2026-01-31
PROD000181,Northeast,235,65,2026-01-31
PROD000177,Midwest,26,37,2026-01-31
PROD000043,Midwest,5,38,2026-01-31
PROD000170,Northeast,145,68,2026-01-31
PROD000216,Southeast,16,25,2026-01-31
PROD000082,Northeast,100,59,2026-01-31
PROD000001,West,225,22,2026-01-31
PROD000039,Southeast,18,27,2026-01-31
PROD000009,Northeast,62,54,2026-01-31
PROD000195,West,130,55,2026-01-31
PROD000153,West,131,56,2026-01-31
PROD000106,Midwest,18,16,2026-01-31
PROD000064,Midwest,122,61,2026-01-31
PROD000023,Southeast,0,59,2026-01-31
PROD000198,Southeast,37,21,2026-01-31
PROD000179,Southeast,74,58,2026-01-31
PROD000094,West,217,21,2026-01-31
PROD000140,Southeast,166,43,2026-01-31
PROD000142,Midwest,114,39,2026-01-31
PROD000110,West,174,53,2026-01-31
PROD000092,Northeast,197,29,2026-01-31
PROD000200,Midwest,101,47,2026-01-31
PROD000078,Southeast,203,46,2026-01-31
PROD000191,West,238,58,2026-01-31
PROD000183,Northeast,135,69,2026-01-31
PROD000206,Midwest,148,56,2026-01-31
PROD000160,Midwest,183,24,2026-01-31
PROD000095,Midwest,69,36,2026-01-31
PROD000152,Southeast,128,18,2026-01-31
PROD000230,Midwest,147,53,2026-01-31
PROD000238,Midwest,79,57,2026-01-31
PROD000085,Southeast,122,51,2026-01-31
PROD000159,Northeast,216,65,2026-01-31
PROD000141,Northeast,58,43,2026-01-31
PROD000182,Southeast,166,43,2026-01-31
PROD000156,Northeast,143,15,2026-01-31
PROD000122,Northeast,115,41,2026-01-31
PROD000072,Northeast,77,61,2026-01-31
PROD000086,Midwest,154,57,2026-01-31
PROD000201,Midwest,83,40,2026-01-31
PROD000005,Midwest,234,55,2026-01-31
PROD000203,Southeast,172,54,2026-02-01
PROD000232,West,213,67,2026-02-01
PROD000147,Southeast,4,24,2026-02-01
PROD000003,Northeast,29,60,2026-02-01
PROD000032,Midwest,201,44,2026-02-01
PROD000224,Midwest,20,66,2026-02-01
PROD000069,Midwest,143,57,2026-02-01
PROD000191,West,46,51,2026-02-01
PROD000084,Northeast,126,68,2026-02-01
PROD000105,Southeast,76,53,2026-02-01
PROD000030,Southeast,212,15,2026-02-01
PROD000036,Northeast,224,38,2026-02-01
PROD000218,Southeast,46,41,2026-02-01
PROD000026,Northeast,137,36,2026-02-01
PROD000058,West,145,40,2026-02-01
PROD000181,Midwest,121,32,2026-02-01
PROD000034,Northeast,41,27,2026-02-01
PROD000196,Northeast,59,65,2026-02-01
PROD000042,Midwest,44,28,2026-02-01
PROD000135,Northeast,208,40,2026-02-01
PROD000204,Midwest,125,30,2026-02-01
PROD000246,Northeast,224,19,2026-02-01
PROD000057,Southeast,141,39,2026-02-01
PROD000007,Midwest,74,47,2026-02-01
PROD000072,Midwest,153,37,2026-02-01
PROD000071,Southeast,160,67,2026-02-01
PROD000187,Southeast,13,47,2026-02-01
PROD000068,Northeast,170,37,2026-02-01
PROD000189,Southeast,96,69,2026-02-01
PROD000136,Southeast,40,16,2026-02-01
PROD000100,Southeast,53,61,2026-02-01
PROD000158,Northeast,158,31,2026-02-01
PROD000056,Midwest,136,59,2026-02-01
PROD000051,Northeast,55,15,2026-02-01
PROD000163,Southeast,55,63,2026-02-01
PROD000194,Midwest,71,58,2026-02-01
PROD000231,West,37,63,2026-02-01
PROD000221,Midwest,173,68,2026-02-01
PROD000217,Southeast,234,23,2026-02-01
PROD000141,West,147,41,2026-02-01
PROD000160,Southeast,145,24,2026-02-01
PROD000199,Midwest,167,67,2026-02-01
PROD000171,West,89,45,2026-02-01
PROD000094,West,231,21,2026-02-01
PROD000177,Northeast,128,54,2026-02-01
PROD000198,Southeast,132,54,2026-02-01
PROD000138,Southeast,57,60,2026-02-01
PROD000128,Midwest,168,26,2026-02-01
PROD000168,Southeast,187,53,2026-02-01
PROD000142,Southeast,80,23,2026-02-01
PROD000157,Southeast,137,40,2026-02-01
PROD000123,Northeast,18,48,2026-02-01
PROD000140,Southeast,118,38,2026-02-01
PROD000025,Midwest,118,20,2026-02-01
PROD000195,Southeast,209,26,2026-02-01
PROD000018,West,91,53,2026-02-01
PROD000008,Southeast,34,17,2026-02-01
PROD000192,Northeast,185,58,2026-02-01
PROD000006,West,110,31,2026-02-01
PROD000004,Southeast,75,35,2026-02-01
PROD000116,Northeast,13,43,2026-02-01
PROD000082,West,238,64,2026-02-01
PROD000214,Southeast,104,56,2026-02-01
PROD000208,West,205,67,2026-02-01
PROD000102,Southeast,69,32,2026-02-01
PROD000183,Midwest,13,29,2026-02-01
PROD000229,Midwest,175,68,2026-02-01
PROD000085,West,232,37,2026-02-01
PROD000148,Midwest,53,64,2026-02-01
PROD000174,West,116,21,2026-02-01
PROD000104,Northeast,149,48,2026-02-01
PROD000074,Southeast,39,33,2026-02-01
PROD000210,West,122,50,2026-02-01
PROD000149,Midwest,226,67,2026-02-01
PROD000077,Midwest,24,62,2026-02-01
PROD000016,Southeast,65,66,2026-02-01
PROD000245,Northeast,174,22,2026-02-01
PROD000122,Midwest,77,43,2026-02-01
PROD000125,West,120,64,2026-02-01
PROD000046,Southeast,204,69,2026-02-01
PROD000239,West,19,39,2026-02-01
PROD000076,Midwest,48,16,2026-02-01
PROD000180,West,86,69,2026-02-01
PROD000075,Southeast,85,28,2026-02-01
PROD000070,Southeast,144,59,2026-02-01
PROD000086,Southeast,121,15,2026-02-01
PROD000151,Southeast,174,16,2026-02-01
PROD000112,Midwest,19,69,2026-02-01
PROD000178,Northeast,172,57,2026-02-01
PROD000091,Southeast,206,52,2026-02-01
PROD000081,Midwest,192,30,2026-02-01
PROD000153,West,123,55,2026-02-01
PROD000111,Southeast,105,22,2026-02-01
PROD000222,Southeast,30,61,2026-02-01
PROD000129,Southeast,126,48,2026-02-01
PROD000233,Midwest,232,39,2026-02-01
PROD000173,Northeast,230,69,2026-02-01
PROD000073,Southeast,21,49,2026-02-01
PROD000101,Midwest,217,65,2026-02-01
PROD000200,Midwest,170,38,2026-02-01
PROD000052,Southeast,230,69,2026-02-01
PROD000243,Northeast,14,30,2026-02-01
PROD000110,Southeast,34,19,2026-02-01
PROD000043,Southeast,44,62,2026-02-01
PROD000033,Midwest,226,33,2026-02-01
PROD000044,West,201,28,2026-02-01
PROD000038,Southeast,157,24,2026-02-01
PROD000186,Southeast,211,26,2026-02-01
PROD000190,West,67,59,2026-02-01
PROD000113,Southeast,84,51,2026-02-01
PROD000235,West,74,29,2026-02-01
PROD000250,Northeast,148,62,2026-02-01
PROD000137,Northeast,130,54,2026-02-01
PROD000215,West,55,55,2026-02-01
PROD000201,Northeast,50,37,2026-02-01
PROD000093,Northeast,209,65,2026-02-01
PROD000098,Midwest,239,28,2026-02-01
PROD000156,Northeast,47,47,2026-02-01
PROD000121,Southeast,2,51,2026-02-01
PROD000087,Northeast,17,27,2026-02-01
PROD000010,Midwest,143,45,2026-02-02
PROD000138,Northeast,93,19,2026-02-02
PROD000019,Midwest,74,32,2026-02-02
PROD000071,Midwest,188,53,2026-02-02
PROD000050,Northeast,36,54,2026-02-02
PROD000006,Midwest,162,47,2026-02-02
PROD000170,West,132,41,2026-02-02
PROD000185,West,214,61,2026-02-02
PROD000247,West,111,29,2026-02-02
PROD000122,Midwest,122,59,2026-02-02
PROD000022,Northeast,35,61,2026-02-02
PROD000195,Midwest,177,62,2026-02-02
PROD000013,Northeast,150,21,2026-02-02
PROD000062,Southeast,155,51,2026-02-02
PROD000233,West,59,26,2026-02-02
PROD000131,Northeast,126,66,2026-02-02
PROD000011,Midwest,43,59,2026-02-02
PROD000106,West,86,57,2026-02-02
PROD000115,Midwest,59,29,2026-02-02
PROD000008,Southeast,77,68,2026-02-02
PROD000082,Midwest,117,56,2026-02-02
PROD000026,West,188,51,2026-02-02
PROD000038,Northeast,176,15,2026-02-02
PROD000142,Southeast,46,62,2026-02-02
PROD000144,Southeast,121,29,2026-02-02
PROD000214,Southeast,37,52,2026-02-02
PROD000238,Northeast,198,64,2026-02-02
PROD000056,Southeast,202,37,2026-02-02
PROD000045,West,210,25,2026-02-02
PROD000034,Midwest,27,45,2026-02-02
PROD000053,Midwest,144,59,2026-02-02
PROD000110,Southeast,203,53,2026-02-02
PROD000079,Southeast,91,24,2026-02-02
PROD000249,Northeast,55,34,2026-02-02
PROD000148,Midwest,78,25,2026-02-02
PROD000128,Northeast,149,59,2026-02-02
PROD000205,Northeast,160,49,2026-02-02
PROD000047,Northeast,26,66,2026-02-02
PROD000242,Midwest,65,43,2026-02-02
PROD000009,Southeast,140,32,2026-02-02
PROD000139,Northeast,132,32,2026-02-02
PROD000204,West,173,47,2026-02-02
PROD000198,Northeast,111,35,2026-02-02
PROD000162,Southeast,29,30,2026-02-02
PROD000018,West,197,17,2026-02-02
PROD000160,Southeast,104,61,2026-02-02
PROD000133,Northeast,151,17,2026-02-02
PROD000175,Midwest,48,53,2026-02-02
PROD000087,Southeast,56,31,2026-02-02
PROD000123,Southeast,13,20,2026-02-02
PROD000177,Midwest,159,53,2026-02-02
PROD000171,Southeast,53,37,2026-02-02
PROD000076,West,106,36,2026-02-02
PROD000199,Midwest,213,66,2026-02-02
PROD000186,West,102,64,2026-02-02
PROD000235,West,210,51,2026-02-02
PROD000179,Northeast,1,60,2026-02-02
PROD000217,Midwest,193,17,2026-02-02
PROD000032,Northeast,157,42,2026-02-02
PROD000098,Northeast,72,65,2026-02-02
PROD000182,Southeast,12,40,2026-02-02
PROD000095,Midwest,94,57,2026-02-02
PROD000193,Midwest,89,36,2026-02-02
PROD000100,West,178,61,2026-02-02
PROD000030,West,101,52,2026-02-02
PROD000069,West,6,30,2026-02-02
PROD000078,Northeast,0,37,2026-02-02
PROD000099,Midwest,81,49,2026-02-02
PROD000016,West,225,59,2026-02-02
PROD000137,Southeast,224,28,2026-02-02
PROD000015,West,23,43,2026-02-02
PROD000181,Southeast,99,22,2026-02-02
PROD000213,West,235,68,2026-02-02
PROD000206,West,143,43,2026-02-02
PROD000245,West,138,28,2026-02-02
PROD000029,Northeast,214,47,2026-02-02
PROD000113,West,50,53,2026-02-02
PROD000158,Northeast,135,28,2026-02-02
PROD000178,Northeast,101,58,2026-02-02
PROD000231,Midwest,30,18,2026-02-02
PROD000097,Midwest,50,20,2026-02-02
PROD000003,Northeast,178,32,2026-02-02
PROD000125,West,231,47,2026-02-02
PROD000060,West,238,41,2026-02-02
PROD000116,Southeast,71,63,2026-02-02
PROD000080,Northeast,8,68,2026-02-02
PROD000224,Northeast,17,65,2026-02-02
PROD000023,Southeast,92,62,2026-02-02
PROD000230,Midwest,3,27,2026-02-02
PROD000250,Northeast,228,36,2026-02-02
PROD000194,West,43,58,2026-02-02
PROD000226,Midwest,230,16,2026-02-02
PROD000090,Midwest,127,23,2026-02-02
PROD000102,West,226,27,2026-02-02
PROD000191,Midwest,212,54,2026-02-02
PROD000012,Southeast,230,20,2026-02-02
PROD000188,West,15,36,2026-02-02
PROD000064,Northeast,187,63,2026-02-02
PROD000117,Northeast,204,51,2026-02-02
PROD000132,Northeast,193,33,2026-02-02
PROD000046,Midwest,106,63,2026-02-02
PROD000157,West,196,40,2026-02-02
PROD000218,West,108,30,2026-02-02
PROD000140,Midwest,110,27,2026-02-02
PROD000120,Southeast,83,29,2026-02-02
PROD000070,West,123,63,2026-02-02
PROD000174,Northeast,181,26,2026-02-02
PROD000215,West,217,52,2026-02-02
PROD000063,West,165,43,2026-02-02
PROD000202,Southeast,154,37,2026-02-02
PROD000180,Midwest,56,45,2026-02-02
PROD000027,Northeast,187,56,2026-02-02
PROD000201,Southeast,62,44,2026-02-02
PROD000159,Southeast,90,56,2026-02-02
PROD000028,Midwest,31,39,2026-02-02
PROD000130,Northeast,166,43,2026-02-02
PROD000149,Midwest,15,25,2026-02-02
PROD000209,Southeast,211,17,2026-02-02
PROD000165,Midwest,154,43,2026-02-02
PROD000043,Southeast,206,29,2026-02-02
PROD000210,West,91,49,2026-02-03
PROD000067,Southeast,235,58,2026-02-03
PROD000111,Southeast,104,40,2026-02-03
PROD000170,Midwest,195,47,2026-02-03
PROD000188,Southeast,205,24,2026-02-03
PROD000038,Southeast,199,28,2026-02-03
PROD000239,Southeast,18,67,2026-02-03
PROD000228,Midwest,180,59,2026-02-03
PROD000174,West,53,43,2026-02-03
PROD000211,Northeast,78,33,2026-02-03
PROD000003,Southeast,126,18,2026-02-03
PROD000089,Northeast,228,53,2026-02-03
PROD000180,Southeast,207,56,2026-02-03
PROD000207,West,134,47,2026-02-03
PROD000212,Midwest,104,45,2026-02-03
PROD000192,West,182,67,2026-02-03
PROD000045,Northeast,21,61,2026-02-03
PROD000069,West,23,19,2026-02-03
PROD000135,Midwest,35,50,2026-02-03
