event_id,event_ts,session_id,customer_id,product_id,event_type,page_url,channel,region
EVT000000260,2026-03-21 01:43:07,SESS00003088,,PROD000103,product_view,/cart,web,West
EVT000000261,2026-04-18 21:05:45,SESS00002200,CUST000289,PROD000011,add_to_cart,/cart,web,Northeast
EVT000000262,2026-03-19 05:27:09,SESS00001405,,PROD000027,add_to_cart,/search,web,Northeast
EVT000000263,2026-03-02 12:12:34,SESS00001663,CUST000446,PROD000138,page_view,/product,mobile,Southeast
EVT000000264,2026-03-27 20:59:16,SESS00001399,CUST000056,PROD000138,product_view,/checkout,web,Midwest
EVT000000265,2026-04-17 17:07:10,SESS00001011,CUST000315,PROD000126,page_view,/cart,web,Midwest
EVT000000266,2026-03-09 20:15:05,SESS00002341,CUST000155,PROD000011,add_to_cart,/checkout,web,Northeast
EVT000000267,2026-02-11 02:21:47,SESS00002743,CUST000349,PROD000056,page_view,/search,web,Northeast
EVT000000268,2026-03-25 19:19:52,SESS00000820,CUST000179,PROD000246,page_view,/checkout,web,Southeast
EVT000000269,2026-01-25 20:14:18,SESS00001887,CUST000313,PROD000010,product_view,/home,web,West
EVT000000270,2026-04-22 05:21:03,SESS00002538,CUST000208,PROD000120,checkout_start,/search,web,Northeast
EVT000000271,2026-02-27 20:05:27,SESS00001827,CUST000050,PROD000001,page_view,/search,mobile,West
EVT000000272,2026-04-12 07:45:49,SESS00000678,CUST000055,PROD000191,page_view,/home,web,West
EVT000000273,2026-04-10 12:23:27,SESS00002798,CUST000340,PROD000102,add_to_cart,/checkout,web,West
EVT000000274,2026-04-23 20:05:15,SESS00002808,CUST000190,PROD000130,product_view,/checkout,web,Northeast
EVT000000275,2026-02-14 09:05:27,SESS00000497,CUST000077,PROD000138,page_view,/home,web,West
EVT000000276,2026-03-16 07:40:01,SESS00001024,CUST000474,PROD000088,page_view,/cart,web,Midwest
EVT000000277,2026-03-17 12:18:01,SESS00000072,CUST000073,PROD000087,page_view,/search,web,Midwest
EVT000000278,2026-03-28 14:49:27,SESS00002377,,PROD000076,product_view,/product,web,Northeast
EVT000000279,2026-03-11 09:57:20,SESS00001618,CUST000443,PROD000009,product_view,/home,mobile,Northeast
EVT000000280,2026-04-09 03:14:53,SESS00002115,CUST000016,PROD000058,purchase,/search,web,Southeast
EVT000000281,2026-02-03 05:29:12,SESS00002850,CUST000072,PROD000035,page_view,/cart,mobile,Midwest
EVT000000282,2026-03-12 23:33:47,SESS00001984,CUST000230,PROD000080,page_view,/search,mobile,Southeast
EVT000000283,2026-02-05 23:31:51,SESS00002557,CUST000278,PROD000178,page_view,/checkout,web,West
EVT000000284,2026-03-23 03:08:06,SESS00002334,CUST000058,PROD000207,product_view,/product,web,West
EVT000000285,2026-02-21 22:26:09,SESS00001737,CUST000221,PROD000062,product_view,/product,web,Midwest
EVT000000286,2026-04-20 15:08:53,SESS00002397,CUST000303,PROD000153,page_view,/cart,web,Midwest
EVT000000287,2026-02-21 14:22:56,SESS00001482,CUST000022,PROD000034,product_view,/checkout,web,Northeast
EVT000000288,2026-02-01 16:19:27,SESS00001558,CUST000411,PROD000021,page_view,/checkout,web,Midwest
EVT000000289,2026-04-19 17:04:42,SESS00001674,CUST000100,PROD000001,page_view,/cart,mobile,West
EVT000000290,2026-03-02 23:07:28,SESS00002472,CUST000348,PROD000239,checkout_start,/product,web,Southeast
EVT000000291,2026-04-23 20:49:47,SESS00000649,CUST000425,PROD000026,page_view,/home,web,Midwest
EVT000000292,2026-04-05 13:00:23,SESS00000887,CUST000047,PROD000099,page_view,/checkout,mobile,West
EVT000000293,2026-02-04 16:45:20,SESS00002845,CUST000193,PROD000199,page_view,/home,web,Northeast
EVT000000294,2026-03-16 14:08:30,SESS00000862,CUST000432,PROD000127,product_view,/checkout,mobile,Northeast
EVT000000295,2026-03-21 19:05:59,SESS00001868,,PROD000093,checkout_start,/checkout,web,Northeast
EVT000000296,2026-03-30 02:06:29,SESS00001258,CUST000071,PROD000039,page_view,/checkout,web,Southeast
EVT000000297,2026-01-25 01:52:52,SESS00000302,CUST000050,PROD000127,page_view,/product,web,Midwest
EVT000000298,2026-03-23 17:49:23,SESS00000442,CUST000066,PROD000133,page_view,/checkout,web,Northeast
EVT000000299,2026-03-14 00:14:16,SESS00001709,CUST000099,PROD000187,page_view,/product,web,West
EVT000000300,2026-03-20 10:01:56,SESS00001464,CUST000167,PROD000135,page_view,/product,mobile,West
EVT000000301,2026-04-06 18:42:59,SESS00001924,CUST000107,PROD000190,page_view,/search,web,Midwest
EVT000000302,2026-04-01 06:56:52,SESS00001788,CUST000041,PROD000145,checkout_start,/cart,web,West
EVT000000303,2026-02-09 08:08:29,SESS00002592,CUST000049,PROD000028,product_view,/checkout,web,Midwest
EVT000000304,2026-03-15 21:15:05,SESS00002422,CUST000148,PROD000245,add_to_cart,/checkout,web,Southeast
EVT000000305,2026-03-02 18:17:21,SESS00001078,CUST000084,PROD000163,add_to_cart,/home,mobile,West
EVT000000306,2026-02-19 15:11:01,SESS00000200,,PROD000193,checkout_start,/checkout,web,West
EVT000000307,2026-03-03 04:46:20,SESS00002482,,PROD000091,page_view,/home,web,Midwest
EVT000000308,2026-02-16 15:19:00,SESS00002051,CUST000081,PROD000141,product_view,/product,web,Southeast
EVT000000309,2026-02-14 17:57:47,SESS00003102,CUST000034,PROD000071,page_view,/product,web,Southeast
EVT000000310,2026-03-12 04:37:40,SESS00000174,CUST000370,PROD000126,page_view,/home,web,Midwest
EVT000000311,2026-02-19 06:05:01,SESS00000062,,PROD000175,page_view,/product,web,West
EVT000000312,2026-02-20 22:24:21,SESS00000200,CUST000030,PROD000180,product_view,/checkout,mobile,West
EVT000000313,2026-03-21 04:44:46,SESS00000708,CUST000208,PROD000070,add_to_cart,/search,web,West
EVT000000314,2026-03-08 21:23:15,SESS00000115,CUST000231,PROD000007,page_view,/cart,mobile,Midwest
EVT000000315,2026-01-29 00:37:37,SESS00002551,CUST000057,PROD000084,page_view,/product,mobile,Southeast
EVT000000316,2026-04-18 10:46:38,SESS00000302,CUST000046,PROD000046,purchase,/checkout,web,West
EVT000000317,2026-03-06 01:19:29,SESS00002950,CUST000016,PROD000063,page_view,/product,mobile,Southeast
EVT000000318,2026-02-11 23:49:18,SESS00002412,CUST000308,PROD000189,page_view,/product,web,Southeast
EVT000000319,2026-04-13 17:19:31,SESS00001530,CUST000007,PROD000041,page_view,/cart,web,Southeast
EVT000000320,2026-02-26 02:07:13,SESS00000079,CUST000033,PROD000055,add_to_cart,/product,mobile,Midwest
EVT000000321,2026-02-10 08:37:27,SESS00002983,CUST000315,PROD000171,page_view,/home,web,Southeast
EVT000000322,2026-03-05 19:12:39,SESS00000795,CUST000056,PROD000163,page_view,/home,mobile,Midwest
EVT000000323,2026-03-05 03:06:45,SESS00001372,CUST000477,PROD000044,page_view,/home,web,West
EVT000000324,2026-02-12 07:46:22,SESS00000700,CUST000088,PROD000233,add_to_cart,/checkout,web,Midwest
EVT000000325,2026-04-08 02:42:46,SESS00002375,CUST000170,PROD000030,product_view,/home,mobile,Midwest
EVT000000326,2026-01-25 21:02:09,SESS00002549,,PROD000107,page_view,/cart,mobile,Midwest
EVT000000327,2026-04-17 12:50:02,SESS00000027,CUST000083,PROD000127,page_view,/checkout,web,Southeast
EVT000000328,2026-04-14 11:51:56,SESS00002072,CUST000014,PROD000079,page_view,/cart,web,Southeast
EVT000000329,2026-02-18 08:51:08,SESS00002591,CUST000234,PROD000170,product_view,/cart,web,Southeast
EVT000000330,2026-03-11 06:00:58,SESS00000054,CUST000099,PROD000059,page_view,/cart,web,Northeast
EVT000000331,2026-03-12 19:16:12,SESS00001314,CUST000092,PROD000065,add_to_cart,/checkout,mobile,Midwest
EVT000000332,2026-01-30 10:59:07,SESS00002091,CUST000383,PROD000167,page_view,/cart,mobile,Northeast
EVT000000333,2026-01-29 16:22:47,SESS00000617,CUST000184,PROD000029,add_to_cart,/home,mobile,Southeast
EVT000000334,2026-03-26 22:30:49,SESS00002732,CUST000194,PROD000129,page_view,/product,mobile,West
EVT000000335,2026-02-28 16:10:27,SESS00001833,CUST000124,PROD000141,checkout_start,/product,web,Northeast
EVT000000336,2026-03-23 08:37:29,SESS00002739,CUST000322,PROD000113,page_view,/search,web,Northeast
EVT000000337,2026-02-14 06:26:13,SESS00002110,,PROD000197,page_view,/search,web,West
EVT000000338,2026-02-03 22:23:12,SESS00002679,CUST000011,PROD000180,purchase,/home,web,Midwest
EVT000000339,2026-02-14 07:31:56,SESS00000004,CUST000222,PROD000200,product_view,/home,mobile,Southeast
EVT000000340,2026-04-15 05:24:52,SESS00002066,CUST000246,PROD000013,page_view,/checkout,web,Northeast
EVT000000341,2026-02-05 22:27:36,SESS00001583,CUST000489,PROD000108,page_view,/product,web,Southeast
EVT000000342,2026-02-12 19:00:23,SESS00001148,CUST000082,PROD000138,page_view,/cart,mobile,Midwest
EVT000000343,2026-04-21 18:59:39,SESS00001886,CUST000331,PROD000189,page_view,/cart,web,West
EVT000000344,2026-02-11 20:17:42,SESS00002022,CUST000221,PROD000063,page_view,/checkout,mobile,West
EVT000000345,2026-01-28 08:46:39,SESS00003115,CUST000340,PROD000082,product_view,/home,web,Southeast
EVT000000346,2026-04-15 07:35:50,SESS00001943,CUST000397,PROD000113,product_view,/search,mobile,Southeast
EVT000000347,2026-03-04 05:19:06,SESS00001080,CUST000049,PROD000214,product_view,/home,web,Northeast
EVT000000348,2026-02-20 14:13:52,SESS00001515,CUST000045,PROD000225,checkout_start,/home,mobile,Northeast
EVT000000349,2026-04-17 09:58:29,SESS00002399,CUST000026,PROD000238,page_view,/search,web,Southeast
EVT000000350,2026-02-14 16:26:06,SESS00000561,CUST000256,PROD000088,add_to_cart,/product,mobile,Southeast
EVT000000351,2026-03-23 15:19:35,SESS00002231,CUST000424,PROD000174,page_view,/cart,mobile,West
EVT000000352,2026-03-26 22:11:36,SESS00002585,,PROD000199,page_view,/product,web,Southeast
EVT000000353,2026-02-17 23:17:19,SESS00000332,,PROD000115,page_view,/cart,web,Southeast
EVT000000354,2026-01-26 20:59:02,SESS00001049,CUST000123,PROD000120,product_view,/checkout,web,Southeast
EVT000000355,2026-04-23 18:13:32,SESS00001444,CUST000282,PROD000140,add_to_cart,/search,web,West
EVT000000356,2026-02-08 10:07:34,SESS00000666,CUST000361,PROD000082,page_view,/home,web,Southeast
EVT000000357,2026-02-03 12:46:31,SESS00002797,CUST000336,PROD000173,page_view,/product,web,Southeast
EVT000000358,2026-02-16 15:13:03,SESS00002459,CUST000176,PROD000190,page_view,/checkout,web,Southeast
EVT000000359,2026-02-28 12:36:33,SESS00001589,,PROD000056,purchase,/home,mobile,Southeast
EVT000000360,2026-04-02 19:41:44,SESS00002769,,PROD000247,page_view,/product,mobile,Midwest
EVT000000361,2026-04-20 22:35:43,SESS00000247,CUST000321,PROD000237,page_view,/search,web,Midwest
EVT000000362,2026-03-22 13:22:51,SESS00000675,CUST000150,PROD000222,product_view,/product,web,Midwest
EVT000000363,2026-04-06 14:24:15,SESS00001773,,PROD000233,page_view,/search,mobile,Northeast
EVT000000364,2026-02-24 00:24:51,SESS00000838,CUST000421,PROD000018,page_view,/product,web,Southeast
EVT000000365,2026-02-04 04:18:25,SESS00000959,CUST000104,PROD000219,page_view,/product,web,West
EVT000000366,2026-02-19 07:16:54,SESS00000082,CUST000071,PROD000206,checkout_start,/checkout,mobile,West
EVT000000367,2026-04-11 10:27:44,SESS00000368,CUST000197,PROD000066,checkout_start,/home,mobile,Northeast
EVT000000368,2026-04-08 04:21:02,SESS00001655,CUST000269,PROD000139,product_view,/search,web,Midwest
EVT000000369,2026-04-21 00:27:00,SESS00001330,CUST000163,PROD000075,page_view,/checkout,mobile,Midwest
EVT000000370,2026-04-10 21:54:43,SESS00002939,CUST000379,PROD000074,page_view,/cart,web,Northeast
EVT000000371,2026-04-23 19:09:55,SESS00000794,CUST000309,PROD000007,product_view,/home,web,Southeast
EVT000000372,2026-01-24 03:54:22,SESS00002870,CUST000497,PROD000108,page_view,/search,web,West
EVT000000373,2026-04-11 00:00:35,SESS00003111,CUST000005,PROD000245,product_view,/checkout,web,Midwest
EVT000000374,2026-04-22 07:50:46,SESS00000298,CUST000056,PROD000001,add_to_cart,/cart,web,Southeast
EVT000000375,2026-04-16 22:11:24,SESS00002376,CUST000280,PROD000200,page_view,/checkout,mobile,Midwest
EVT000000376,2026-04-09 11:15:32,SESS00001838,CUST000292,PROD000073,checkout_start,/search,web,Midwest
EVT000000377,2026-03-02 17:54:51,SESS00002491,CUST000477,PROD000040,page_view,/search,web,Northeast
EVT000000378,2026-04-20 13:34:50,SESS00001363,CUST000022,PROD000193,page_view,/cart,web,Midwest
EVT000000379,2026-02-14 05:19:47,SESS00000721,CUST000434,PROD000245,product_view,/product,web,Midwest
EVT000000380,2026-03-08 00:55:41,SESS00002881,CUST000491,PROD000164,page_view,/search,mobile,Southeast
EVT000000381,2026-03-16 06:19:13,SESS00001097,CUST000109,PROD000233,page_view,/product,web,Southeast
EVT000000382,2026-02-23 08:15:06,SESS00002430,CUST000147,PROD000007,page_view,/cart,web,Northeast
EVT000000383,2026-02-11 10:15:35,SESS00002940,CUST000474,PROD000175,product_view,/search,mobile,Midwest
EVT000000384,2026-03-03 17:08:09,SESS00003038,CUST000321,PROD000025,add_to_cart,/home,web,Southeast
EVT000000385,2026-03-09 06:13:29,SESS00002029,CUST000487,PROD000179,page_view,/home,mobile,Northeast
EVT000000386,2026-02-07 16:13:30,SESS00001423,,PROD000063,checkout_start,/product,web,Midwest
EVT000000387,2026-04-05 20:56:50,SESS00003102,CUST000074,PROD000054,product_view,/search,web,Southeast
EVT000000388,2026-02-11 07:31:30,SESS00001106,CUST000183,PROD000156,page_view,/cart,web,Midwest
EVT000000389,2026-03-29 09:53:10,SESS00002728,CUST000168,PROD000021,checkout_start,/checkout,web,Southeast
EVT000000390,2026-02-12 12:51:12,SESS00000134,CUST000320,PROD000175,page_view,/search,web,West
EVT000000391,2026-01-31 02:57:25,SESS00001406,CUST000500,PROD000165,page_view,/checkout,web,West
EVT000000392,2026-03-30 08:45:32,SESS00001751,CUST000010,PROD000098,checkout_start,/checkout,web,Midwest
EVT000000393,2026-04-15 14:58:35,SESS00001690,CUST000085,PROD000196,page_view,/checkout,web,West
EVT000000394,2026-02-25 18:11:36,SESS00000335,CUST000439,PROD000002,page_view,/checkout,web,Northeast
EVT000000395,2026-04-12 09:34:15,SESS00001076,,PROD000248,page_view,/cart,web,West
EVT000000396,2026-02-28 23:37:54,SESS00000261,,PROD000195,add_to_cart,/search,web,Midwest
EVT000000397,2026-03-25 21:59:32,SESS00001295,CUST000056,PROD000032,page_view,/checkout,web,West
EVT000000398,2026-01-24 23:08:07,SESS00000412,CUST000070,PROD000200,purchase,/home,web,Northeast
EVT000000399,2026-03-06 00:19:31,SESS00002146,CUST000491,PROD000001,page_view,/product,web,West
EVT000000400,2026-02-07 15:54:34,SESS00002800,CUST000064,PROD000155,add_to_cart,/product,mobile,Midwest
EVT000000401,2026-01-30 08:24:00,SESS00001368,CUST000048,PROD000081,purchase,/product,web,Northeast
EVT000000402,2026-03-06 15:13:20,SESS00002330,CUST000167,PROD000226,page_view,/search,mobile,West
EVT000000403,2026-03-11 22:16:27,SESS00002960,CUST000161,PROD000132,add_to_cart,/checkout,web,West
EVT000000404,2026-02-17 05:00:07,SESS00002708,,PROD000162,product_view,/cart,web,West
EVT000000405,2026-02-12 07:32:17,SESS00000037,CUST000237,PROD000103,product_view,/cart,web,Midwest
EVT000000406,2026-04-21 00:48:48,SESS00000788,CUST000262,PROD000058,page_view,/product,mobile,Northeast
EVT000000407,2026-04-17 00:02:08,SESS00002394,CUST000172,PROD000032,checkout_start,/cart,web,Midwest
EVT000000408,2026-03-17 00:19:40,SESS00002681,,PROD000196,checkout_start,/checkout,mobile,Midwest
EVT000000409,2026-01-27 07:04:04,SESS00002430,CUST000170,PROD000022,page_view,/product,mobile,Southeast
EVT000000410,2026-03-25 15:03:54,SESS00002330,CUST000134,PROD000016,page_view,/search,web,West
EVT000000411,2026-03-22 02:34:59,SESS00001884,CUST000024,PROD000001,page_view,/cart,web,Northeast
EVT000000412,2026-02-25 19:17:12,SESS00000884,CUST000089,PROD000052,product_view,/product,web,West
EVT000000413,2026-04-09 09:43:41,SESS00000781,CUST000354,PROD000056,product_view,/search,web,Midwest
EVT000000414,2026-03-15 01:05:55,SESS00001030,,PROD000189,page_view,/home,mobile,West
EVT000000415,2026-03-07 20:04:52,SESS00001310,CUST000448,PROD000165,checkout_start,/cart,web,Southeast
EVT000000416,2026-03-24 12:31:45,SESS00000721,CUST000366,PROD000126,product_view,/checkout,web,Midwest
EVT000000417,2026-03-17 17:08:48,SESS00001475,CUST000342,PROD000070,add_to_cart,/product,mobile,West
EVT000000418,2026-03-28 01:46:46,SESS00000641,CUST000451,PROD000104,checkout_start,/search,mobile,Northeast
EVT000000419,2026-03-11 04:33:42,SESS00000622,,PROD000068,product_view,/product,web,Northeast
EVT000000420,2026-03-20 14:33:29,SESS00001583,CUST000494,PROD000143,page_view,/search,mobile,Midwest
EVT000000421,2026-03-05 06:16:42,SESS00001132,CUST000388,PROD000226,product_view,/cart,web,West
EVT000000422,2026-04-18 21:04:22,SESS00002958,CUST000457,PROD000076,product_view,/cart,mobile,Southeast
EVT000000423,2026-04-10 23:07:34,SESS00002722,CUST000460,PROD000128,page_view,/search,web,Southeast
EVT000000424,2026-03-31 05:25:00,SESS00000862,,PROD000003,page_view,/home,mobile,Midwest
EVT000000425,2026-02-07 23:28:16,SESS00001789,CUST000203,PROD000076,product_view,/product,web,West
EVT000000426,2026-02-21 03:52:52,SESS00002604,CUST000359,PROD000042,product_view,/checkout,web,Midwest
EVT000000427,2026-02-03 11:54:22,SESS00002377,CUST000281,PROD000180,product_view,/cart,mobile,Southeast
EVT000000428,2026-01-31 17:55:19,SESS00000636,CUST000150,PROD000002,page_view,/cart,web,Northeast
EVT000000429,2026-02-09 19:51:12,SESS00002035,CUST000101,PROD000200,purchase,/home,web,Southeast
EVT000000430,2026-02-10 09:58:20,SESS00000593,CUST000356,PROD000091,add_to_cart,/checkout,mobile,Northeast
EVT000000431,2026-02-19 07:58:33,SESS00000268,CUST000480,PROD000196,product_view,/product,web,West
EVT000000432,2026-03-25 21:04:16,SESS00001620,CUST000271,PROD000129,page_view,/home,mobile,Midwest
EVT000000433,2026-02-10 23:50:48,SESS00001502,CUST000071,PROD000157,product_view,/home,mobile,Midwest
EVT000000434,2026-03-02 20:06:50,SESS00002649,,PROD000064,page_view,/home,mobile,Northeast
EVT000000435,2026-02-09 17:34:32,SESS00000121,CUST000265,PROD000241,product_view,/search,web,Midwest
EVT000000436,2026-02-08 05:10:44,SESS00003049,CUST000424,PROD000139,add_to_cart,/cart,web,West
EVT000000437,2026-01-26 17:03:15,SESS00000996,CUST000011,PROD000043,product_view,/home,mobile,Northeast
EVT000000438,2026-04-23 07:13:31,SESS00002630,CUST000150,PROD000055,page_view,/product,mobile,West
EVT000000439,2026-03-20 20:07:25,SESS00001153,CUST000492,PROD000219,checkout_start,/cart,web,West
EVT000000440,2026-04-13 12:03:29,SESS00002004,CUST000238,PROD000246,product_view,/checkout,mobile,Midwest
EVT000000441,2026-01-30 07:20:51,SESS00000501,CUST000204,PROD000124,product_view,/cart,mobile,Midwest
EVT000000442,2026-02-19 13:24:57,SESS00000643,CUST000102,PROD000138,page_view,/home,mobile,Northeast
EVT000000443,2026-02-07 13:47:34,SESS00003031,CUST000475,PROD000061,add_to_cart,/checkout,mobile,West
EVT000000444,2026-02-27 23:59:35,SESS00000650,,PROD000204,product_view,/search,mobile,Northeast
EVT000000445,2026-04-16 07:40:53,SESS00002666,CUST000165,PROD000130,product_view,/cart,mobile,West
EVT000000446,2026-02-17 10:24:11,SESS00002234,CUST000055,PROD000228,product_view,/home,mobile,Northeast
EVT000000447,2026-04-07 15:44:46,SESS00000680,CUST000396,PROD000027,add_to_cart,/product,web,Northeast
EVT000000448,2026-02-12 06:41:35,SESS00002458,CUST000369,PROD000240,product_view,/cart,web,Southeast
EVT000000449,2026-01-30 10:33:54,SESS00000960,CUST000015,PROD000073,checkout_start,/home,mobile,Northeast
EVT000000450,2026-03-20 17:50:29,SESS00001908,CUST000441,PROD000017,product_view,/product,web,Northeast
EVT000000451,2026-03-27 08:38:19,SESS00002393,CUST000484,PROD000104,add_to_cart,/home,mobile,Northeast
