payment_id,order_id,payment_ts,payment_method,payment_status,payment_amount
PAY0000356,ORD0000356,2026-03-28 05:07:00,bank_transfer,completed,947.65
PAY0000357,ORD0000357,2026-02-24 06:04:00,wallet,completed,930.07
PAY0000358,ORD0000358,2026-02-24 21:32:00,bank_transfer,completed,1513.34
PAY0000359,ORD0000359,2026-01-25 00:21:00,wallet,completed,93.11
PAY0000360,ORD0000360,2026-03-19 20:31:00,card,completed,2308.14
PAY0000361,ORD0000361,2026-02-27 11:47:00,bank_transfer,completed,2257.69
PAY0000362,ORD0000362,2026-03-15 06:10:00,gift_card,completed,497.88
PAY0000363,ORD0000363,2026-04-01 08:12:00,wallet,completed,331.13
PAY0000364,ORD0000364,2026-04-15 11:56:00,bank_transfer,completed,171.18
PAY0000365,ORD0000365,2026-04-06 02:11:00,card,completed,2455.22
PAY0000366,ORD0000366,2026-03-31 06:28:00,wallet,completed,1173.3
PAY0000367,ORD0000367,2026-01-29 23:14:00,wallet,completed,3715.29
PAY0000368,ORD0000368,2026-02-16 03:37:00,card,completed,1869.51
PAY0000369,ORD0000369,2026-02-02 18:51:00,card,completed,2210.45
PAY0000370,ORD0000370,2026-04-08 18:28:00,bank_transfer,completed,1137.66
PAY0000371,ORD0000371,2026-04-20 01:52:00,wallet,completed,981.67
PAY0000372,ORD0000372,2026-04-20 23:08:00,bank_transfer,completed,2113.71
PAY0000373,ORD0000373,2026-03-15 20:14:00,wallet,completed,200.37
PAY0000374,ORD0000374,2026-04-20 02:09:00,gift_card,completed,554.38
PAY0000375,ORD0000375,2026-04-05 07:07:00,bank_transfer,completed,1475.38
PAY0000376,ORD0000376,2026-03-13 18:07:00,gift_card,completed,2129.02
PAY0000377,ORD0000377,2026-03-09 20:20:00,gift_card,completed,611.97
PAY0000378,ORD0000378,2026-04-23 00:54:00,gift_card,completed,174.14
PAY0000379,ORD0000379,2026-04-23 05:59:00,wallet,completed,839.88
PAY0000380,ORD0000380,2026-01-29 02:46:00,card,completed,981.3
PAY0000381,ORD0000381,2026-02-24 00:13:00,bank_transfer,completed,707.55
PAY0000382,ORD0000382,2026-03-28 15:26:00,card,completed,638.82
PAY0000383,ORD0000383,2026-04-20 01:41:00,gift_card,completed,1800.35
PAY0000384,ORD0000384,2026-03-05 05:59:00,bank_transfer,completed,2093.45
PAY0000385,ORD0000385,2026-03-16 00:51:00,gift_card,completed,1185.58
PAY0000386,ORD0000386,2026-02-05 09:48:00,bank_transfer,completed,1171.1
PAY0000387,ORD0000387,2026-03-13 02:47:00,wallet,completed,1946.35
PAY0000388,ORD0000388,2026-04-15 10:20:00,gift_card,completed,2036.13
PAY0000389,ORD0000389,2026-04-19 15:33:00,gift_card,completed,767.32
PAY0000390,ORD0000390,2026-03-23 08:22:00,bank_transfer,completed,2341.16
PAY0000391,ORD0000391,2026-02-20 22:40:00,bank_transfer,completed,922.94
PAY0000392,ORD0000392,2026-02-22 14:03:00,bank_transfer,completed,3275.79
PAY0000393,ORD0000393,2026-03-11 08:19:00,gift_card,completed,1294.89
PAY0000394,ORD0000394,2026-03-18 23:51:00,gift_card,completed,1169.62
PAY0000395,ORD0000395,2026-03-07 09:03:00,card,completed,2816.37
PAY0000396,ORD0000396,2026-02-13 18:47:00,wallet,completed,494.26
PAY0000397,ORD0000397,2026-04-19 23:25:00,bank_transfer,completed,1377.47
PAY0000398,ORD0000398,2026-03-25 05:31:00,gift_card,completed,1141.02
PAY0000399,ORD0000399,2026-03-13 16:52:00,gift_card,completed,1039.01
PAY0000400,ORD0000400,2026-04-09 04:11:00,card,completed,701.7
PAY0000401,ORD0000401,2026-04-04 01:30:00,gift_card,completed,1201.92
PAY0000402,ORD0000402,2026-03-14 01:51:00,wallet,completed,375.54
PAY0000403,ORD0000403,2026-04-11 02:10:00,wallet,completed,797.81
PAY0000404,ORD0000404,2026-02-10 19:03:00,gift_card,completed,1060.89
PAY0000405,ORD0000405,2026-02-28 18:37:00,bank_transfer,completed,2883.44
PAY0000406,ORD0000406,2026-03-22 22:09:00,wallet,completed,980.77
PAY0000407,ORD0000407,2026-03-26 02:06:00,bank_transfer,completed,1433.96
PAY0000408,ORD0000408,2026-04-01 17:35:00,card,completed,916.92
PAY0000409,ORD0000409,2026-01-28 15:30:00,wallet,completed,1958.8
PAY0000410,ORD0000410,2026-02-28 04:07:00,gift_card,completed,1269.16
PAY0000411,ORD0000411,2026-04-09 03:43:00,gift_card,refunded,1167.06
PAY0000412,ORD0000412,2026-02-08 19:55:00,wallet,completed,64.44
PAY0000413,ORD0000413,2026-04-22 01:34:00,wallet,completed,829.29
PAY0000414,ORD0000414,2026-04-20 00:52:00,bank_transfer,completed,1844.63
PAY0000415,ORD0000415,2026-03-12 00:29:00,gift_card,completed,1758.2
PAY0000416,ORD0000416,2026-03-24 15:25:00,gift_card,completed,3389.88
PAY0000417,ORD0000417,2026-04-11 20:26:00,wallet,completed,1967.77
PAY0000418,ORD0000418,2026-04-19 16:56:00,gift_card,completed,786.93
PAY0000419,ORD0000419,2026-02-02 22:45:00,card,completed,973.57
PAY0000420,ORD0000420,2026-03-06 09:52:00,card,completed,935.74
PAY0000421,ORD0000421,2026-03-28 07:15:00,wallet,completed,68.68
PAY0000422,ORD0000422,2026-03-09 10:54:00,card,completed,3748.33
PAY0000423,ORD0000423,2026-03-26 21:25:00,wallet,completed,2393.55
PAY0000424,ORD0000424,2026-02-14 06:36:00,gift_card,completed,1015.39
PAY0000425,ORD0000425,2026-03-15 01:18:00,gift_card,completed,2541.03
PAY0000426,ORD0000426,2026-04-09 06:46:00,bank_transfer,completed,1305.62
PAY0000427,ORD0000427,2026-04-15 10:36:00,wallet,completed,1550.47
PAY0000428,ORD0000428,2026-02-25 05:48:00,gift_card,completed,478.98
PAY0000429,ORD0000429,2026-03-16 08:51:00,bank_transfer,refunded,1647.83
PAY0000430,ORD0000430,2026-01-31 20:31:00,wallet,completed,696.81
PAY0000431,ORD0000431,2026-03-16 11:11:00,wallet,completed,1052.2
PAY0000432,ORD0000432,2026-01-30 21:21:00,gift_card,completed,1600.36
PAY0000433,ORD0000433,2026-03-05 11:44:00,wallet,completed,2108.64
PAY0000434,ORD0000434,2026-04-10 17:04:00,card,completed,1531.08
PAY0000435,ORD0000435,2026-04-04 09:05:00,bank_transfer,refunded,436.86
PAY0000436,ORD0000436,2026-02-28 05:05:00,card,completed,940.39
PAY0000437,ORD0000437,2026-02-25 02:15:00,card,completed,1968.77
PAY0000438,ORD0000438,2026-02-06 21:56:00,bank_transfer,completed,2266.14
PAY0000439,ORD0000439,2026-02-17 07:15:00,bank_transfer,completed,411.41
PAY0000440,ORD0000440,2026-03-17 09:19:00,gift_card,completed,417.82
PAY0000441,ORD0000441,2026-02-01 06:54:00,bank_transfer,completed,2814.5
PAY0000442,ORD0000442,2026-02-27 15:16:00,gift_card,completed,1079.16
PAY0000443,ORD0000443,2026-02-17 11:26:00,wallet,completed,777.1
PAY0000444,ORD0000444,2026-03-30 06:20:00,wallet,completed,2050.45
PAY0000445,ORD0000445,2026-04-16 03:20:00,card,completed,687.79
PAY0000446,ORD0000446,2026-03-03 02:51:00,card,refunded,991.38
PAY0000447,ORD0000447,2026-03-24 15:39:00,gift_card,completed,1755.28
PAY0000448,ORD0000448,2026-02-18 03:33:00,gift_card,completed,261.62
PAY0000449,ORD0000449,2026-03-16 15:13:00,bank_transfer,completed,277.94
PAY0000450,ORD0000450,2026-02-21 11:08:00,card,completed,2114.01
PAY0000451,ORD0000451,2026-04-02 11:30:00,wallet,failed,1476.23
PAY0000452,ORD0000452,2026-02-06 23:26:00,bank_transfer,completed,1665.26
PAY0000453,ORD0000453,2026-03-19 00:12:00,card,completed,1569.31
PAY0000454,ORD0000454,2026-03-13 06:27:00,wallet,completed,2016.73
PAY0000455,ORD0000455,2026-01-30 02:17:00,wallet,completed,74.38
PAY0000456,ORD0000456,2026-03-08 02:08:00,card,completed,1258.86
PAY0000457,ORD0000457,2026-02-04 03:47:00,card,completed,894.21
PAY0000458,ORD0000458,2026-04-04 22:30:00,wallet,completed,2530.06
PAY0000459,ORD0000459,2026-02-09 05:08:00,card,completed,1023.17
PAY0000460,ORD0000460,2026-03-08 15:33:00,card,completed,738.44
PAY0000461,ORD0000461,2026-03-10 15:57:00,bank_transfer,completed,1586.71
PAY0000462,ORD0000462,2026-03-14 02:08:00,wallet,completed,2087.83
PAY0000463,ORD0000463,2026-04-12 01:27:00,gift_card,refunded,1110.33
PAY0000464,ORD0000464,2026-03-28 07:38:00,gift_card,completed,1728.12
PAY0000465,ORD0000465,2026-02-11 00:13:00,gift_card,completed,938.33
PAY0000466,ORD0000466,2026-03-16 05:41:00,bank_transfer,completed,1014.74
PAY0000467,ORD0000467,2026-03-26 11:55:00,wallet,completed,1734.49
PAY0000468,ORD0000468,2026-01-24 05:08:00,card,completed,664.38
PAY0000469,ORD0000469,2026-02-19 07:47:00,gift_card,completed,1101.2
PAY0000470,ORD0000470,2026-03-16 14:21:00,wallet,completed,3500.1
PAY0000471,ORD0000471,2026-02-11 08:51:00,gift_card,completed,889.13
PAY0000472,ORD0000472,2026-01-26 03:17:00,wallet,completed,1089.74
PAY0000473,ORD0000473,2026-03-22 02:29:00,bank_transfer,completed,618.36
PAY0000474,ORD0000474,2026-03-18 19:52:00,bank_transfer,completed,2511.94
PAY0000475,ORD0000475,2026-04-03 07:34:00,wallet,completed,344.88
PAY0000476,ORD0000476,2026-04-23 02:24:00,bank_transfer,completed,2915.82
PAY0000477,ORD0000477,2026-02-15 10:45:00,card,completed,1346.58
PAY0000478,ORD0000478,2026-02-26 20:30:00,wallet,completed,710.7
PAY0000479,ORD0000479,2026-03-27 02:41:00,card,completed,2020.43
PAY0000480,ORD0000480,2026-04-03 14:05:00,wallet,refunded,983.56
PAY0000481,ORD0000481,2026-04-01 20:57:00,bank_transfer,completed,606.98
PAY0000482,ORD0000482,2026-04-18 01:57:00,gift_card,completed,484.38
PAY0000483,ORD0000483,2026-03-12 19:22:00,card,completed,871.81
PAY0000484,ORD0000484,2026-03-10 02:06:00,card,completed,1725.92
PAY0000485,ORD0000485,2026-04-22 00:22:00,gift_card,completed,546.48
PAY0000486,ORD0000486,2026-03-24 04:02:00,wallet,completed,597.72
PAY0000487,ORD0000487,2026-03-07 19:38:00,wallet,completed,2386.27
PAY0000488,ORD0000488,2026-04-19 08:39:00,bank_transfer,completed,1405.23
PAY0000489,ORD0000489,2026-01-25 17:10:00,bank_transfer,refunded,1332.56
PAY0000490,ORD0000490,2026-03-17 08:47:00,card,completed,835.64
PAY0000491,ORD0000491,2026-04-13 22:52:00,card,completed,1740.09
PAY0000492,ORD0000492,2026-04-22 22:52:00,wallet,completed,1144.29
PAY0000493,ORD0000493,2026-02-23 05:45:00,wallet,completed,1536.83
PAY0000494,ORD0000494,2026-03-27 23:06:00,card,failed,1885.75
PAY0000495,ORD0000495,2026-02-05 09:38:00,bank_transfer,failed,1527.17
PAY0000496,ORD0000496,2026-04-15 04:35:00,bank_transfer,completed,2940.61
PAY0000497,ORD0000497,2026-01-28 06:22:00,bank_transfer,failed,1018.75
PAY0000498,ORD0000498,2026-02-08 02:41:00,wallet,completed,1222.2
PAY0000499,ORD0000499,2026-02-25 02:30:00,wallet,completed,1833.36
PAY0000500,ORD0000500,2026-03-02 01:33:00,gift_card,completed,2165.81
PAY0000501,ORD0000501,2026-03-10 09:03:00,wallet,completed,1365.54
PAY0000502,ORD0000502,2026-03-11 14:03:00,bank_transfer,completed,1174.6
PAY0000503,ORD0000503,2026-02-04 06:51:00,gift_card,completed,1549.67
PAY0000504,ORD0000504,2026-04-01 01:52:00,bank_transfer,completed,1152.45
PAY0000505,ORD0000505,2026-03-22 20:42:00,card,completed,76.31
PAY0000506,ORD0000506,2026-03-02 00:08:00,gift_card,completed,1085.05
PAY0000507,ORD0000507,2026-01-29 18:20:00,wallet,refunded,931.17
PAY0000508,ORD0000508,2026-03-19 00:47:00,bank_transfer,completed,1045.98
PAY0000509,ORD0000509,2026-04-01 07:54:00,card,completed,634.92
PAY0000510,ORD0000510,2026-02-07 04:56:00,wallet,completed,1373.68
PAY0000511,ORD0000511,2026-03-02 15:36:00,bank_transfer,completed,16.77
PAY0000512,ORD0000512,2026-03-29 17:12:00,card,completed,1694.28
PAY0000513,ORD0000513,2026-02-04 23:46:00,wallet,completed,1418.81
PAY0000514,ORD0000514,2026-03-17 22:59:00,bank_transfer,completed,326.57
PAY0000515,ORD0000515,2026-02-19 03:35:00,card,completed,1952.54
PAY0000516,ORD0000516,2026-02-02 11:38:00,gift_card,completed,394.62
PAY0000517,ORD0000517,2026-02-07 01:25:00,wallet,completed,1852.77
PAY0000518,ORD0000518,2026-04-04 02:23:00,wallet,completed,1684.52
PAY0000519,ORD0000519,2026-03-31 22:57:00,wallet,completed,1430.58
PAY0000520,ORD0000520,2026-03-01 13:49:00,card,completed,1373.87
PAY0000521,ORD0000521,2026-02-01 15:34:00,card,completed,1874.76
PAY0000522,ORD0000522,2026-04-08 09:57:00,wallet,completed,723.94
PAY0000523,ORD0000523,2026-02-13 06:53:00,gift_card,completed,2006.04
PAY0000524,ORD0000524,2026-02-03 22:19:00,bank_transfer,refunded,1383.12
PAY0000525,ORD0000525,2026-04-03 01:07:00,gift_card,refunded,365.75
PAY0000526,ORD0000526,2026-03-02 00:08:00,wallet,completed,982.55
PAY0000527,ORD0000527,2026-02-07 01:10:00,bank_transfer,completed,220.58
PAY0000528,ORD0000528,2026-02-13 21:38:00,gift_card,completed,1252.44
PAY0000529,ORD0000529,2026-04-02 21:54:00,card,completed,346.74
PAY0000530,ORD0000530,2026-03-07 23:24:00,wallet,completed,1443.41
PAY0000531,ORD0000531,2026-03-19 08:58:00,gift_card,completed,3102.11
PAY0000532,ORD0000532,2026-02-28 22:09:00,wallet,completed,754.15
PAY0000533,ORD0000533,2026-03-13 07:51:00,card,completed,276.5
PAY0000534,ORD0000534,2026-03-13 03:13:00,wallet,completed,362.73
PAY0000535,ORD0000535,2026-02-07 15:38:00,card,refunded,181.65
PAY0000536,ORD0000536,2026-03-13 04:11:00,wallet,refunded,519.29
PAY0000537,ORD0000537,2026-02-21 21:27:00,wallet,completed,181.65
PAY0000538,ORD0000538,2026-03-14 06:21:00,wallet,completed,1742.87
PAY0000539,ORD0000539,2026-04-09 13:11:00,wallet,completed,2531.92
PAY0000540,ORD0000540,2026-03-01 11:51:00,gift_card,completed,3056.68
PAY0000541,ORD0000541,2026-02-17 09:23:00,bank_transfer,completed,1004.98
PAY0000542,ORD0000542,2026-02-15 22:12:00,card,completed,2262.21
PAY0000543,ORD0000543,2026-02-15 10:17:00,bank_transfer,completed,1318.16
PAY0000544,ORD0000544,2026-03-24 12:07:00,bank_transfer,completed,2008.99
PAY0000545,ORD0000545,2026-04-04 03:54:00,bank_transfer,completed,1361.76
PAY0000546,ORD0000546,2026-03-02 09:12:00,bank_transfer,completed,1453.11
PAY0000547,ORD0000547,2026-03-08 11:28:00,card,completed,1056.06
PAY0000548,ORD0000548,2026-02-11 10:26:00,wallet,completed,3173.87
PAY0000549,ORD0000549,2026-02-26 22:40:00,gift_card,completed,2303.2
PAY0000550,ORD0000550,2026-03-16 05:19:00,bank_transfer,completed,1528.43
PAY0000551,ORD0000551,2026-01-29 14:34:00,wallet,completed,2262.45
PAY0000552,ORD0000552,2026-03-07 08:36:00,wallet,completed,1345.17
PAY0000553,ORD0000553,2026-02-21 15:08:00,bank_transfer,completed,662.36
PAY0000554,ORD0000554,2026-03-24 06:41:00,bank_transfer,completed,69.21
PAY0000555,ORD0000555,2026-02-26 07:23:00,gift_card,completed,1756.55
PAY0000556,ORD0000556,2026-03-12 04:28:00,card,completed,1996.31
PAY0000557,ORD0000557,2026-03-23 10:49:00,card,completed,564.84
PAY0000558,ORD0000558,2026-02-21 08:24:00,card,completed,626.01
PAY0000559,ORD0000559,2026-04-21 00:09:00,wallet,failed,822.76
PAY0000560,ORD0000560,2026-04-21 23:02:00,bank_transfer,completed,1023.27
PAY0000561,ORD0000561,2026-04-21 12:15:00,bank_transfer,refunded,1798.58
PAY0000562,ORD0000562,2026-03-17 17:09:00,card,completed,1149.95
PAY0000563,ORD0000563,2026-02-12 11:22:00,card,completed,925.22
PAY0000564,ORD0000564,2026-04-01 15:56:00,gift_card,completed,779.86
PAY0000565,ORD0000565,2026-02-10 13:04:00,wallet,refunded,451.34
PAY0000566,ORD0000566,2026-04-07 07:22:00,card,completed,1316.58
PAY0000567,ORD0000567,2026-04-03 10:15:00,bank_transfer,completed,1515.37
PAY0000568,ORD0000568,2026-03-12 02:08:00,bank_transfer,completed,967.53
PAY0000569,ORD0000569,2026-03-06 02:47:00,gift_card,refunded,1115.98
PAY0000570,ORD0000570,2026-03-31 08:13:00,wallet,completed,186.1
PAY0000571,ORD0000571,2026-03-30 17:25:00,gift_card,completed,751.92
PAY0000572,ORD0000572,2026-03-27 03:20:00,bank_transfer,refunded,2267.63
PAY0000573,ORD0000573,2026-03-23 04:43:00,card,completed,1186.52
PAY0000574,ORD0000574,2026-04-14 11:23:00,gift_card,completed,456.25
PAY0000575,ORD0000575,2026-04-02 04:44:00,bank_transfer,completed,747.38
PAY0000576,ORD0000576,2026-02-24 06:37:00,bank_transfer,completed,1485.14
PAY0000577,ORD0000577,2026-04-15 04:55:00,wallet,refunded,375.96
PAY0000578,ORD0000578,2026-02-26 03:54:00,gift_card,completed,1358.24
PAY0000579,ORD0000579,2026-02-23 19:03:00,wallet,completed,2427.5
PAY0000580,ORD0000580,2026-02-26 11:22:00,bank_transfer,completed,859.34
PAY0000581,ORD0000581,2026-03-16 18:59:00,card,completed,2619.96
PAY0000582,ORD0000582,2026-02-25 10:32:00,gift_card,completed,710.79
PAY0000583,ORD0000583,2026-03-20 00:14:00,gift_card,completed,831.12
PAY0000584,ORD0000584,2026-02-19 12:27:00,card,completed,119.63
PAY0000585,ORD0000585,2026-04-08 03:02:00,gift_card,completed,796.88
PAY0000586,ORD0000586,2026-04-17 19:45:00,card,failed,1903.71
PAY0000587,ORD0000587,2026-02-10 14:58:00,gift_card,completed,1117.32
PAY0000588,ORD0000588,2026-02-23 17:32:00,bank_transfer,completed,477.57
PAY0000589,ORD0000589,2026-02-18 13:39:00,bank_transfer,completed,1111.74
PAY0000590,ORD0000590,2026-01-29 08:54:00,card,failed,966.6
PAY0000591,ORD0000591,2026-02-27 01:34:00,card,completed,282.79
PAY0000592,ORD0000592,2026-02-04 14:04:00,card,completed,1278.8
PAY0000593,ORD0000593,2026-04-05 21:40:00,wallet,completed,3066.6
PAY0000594,ORD0000594,2026-01-31 08:54:00,wallet,completed,2606.41
PAY0000595,ORD0000595,2026-03-24 12:10:00,card,completed,2345.64
PAY0000596,ORD0000596,2026-03-09 07:08:00,gift_card,completed,1305.46
PAY0000597,ORD0000597,2026-02-14 06:05:00,card,completed,1729.54
PAY0000598,ORD0000598,2026-04-21 09:17:00,gift_card,completed,455.38
PAY0000599,ORD0000599,2026-02-26 12:16:00,gift_card,completed,450.52
PAY0000600,ORD0000600,2026-04-04 16:49:00,bank_transfer,completed,2136.64
PAY0000601,ORD0000601,2026-02-21 21:49:00,card,completed,1368.88
PAY0000602,ORD0000602,2026-03-10 09:12:00,card,completed,2476.24
PAY0000603,ORD0000603,2026-02-08 09:49:00,gift_card,completed,693.38
PAY0000604,ORD0000604,2026-03-13 20:10:00,card,completed,1076.82
PAY0000605,ORD0000605,2026-03-02 21:12:00,bank_transfer,completed,1157.06
PAY0000606,ORD0000606,2026-03-04 10:01:00,bank_transfer,refunded,1231.24
PAY0000607,ORD0000607,2026-02-11 09:31:00,card,completed,672.59
PAY0000608,ORD0000608,2026-03-28 10:13:00,gift_card,failed,250.48
PAY0000609,ORD0000609,2026-03-04 14:25:00,card,completed,107.09
PAY0000610,ORD0000610,2026-03-30 14:48:00,gift_card,completed,2092.71
PAY0000611,ORD0000611,2026-04-23 15:09:00,card,completed,392.68
PAY0000612,ORD0000612,2026-02-02 15:02:00,wallet,completed,666.05
PAY0000613,ORD0000613,2026-03-29 19:17:00,bank_transfer,completed,1732.9
PAY0000614,ORD0000614,2026-02-01 20:30:00,wallet,refunded,506.45
PAY0000615,ORD0000615,2026-02-01 12:49:00,gift_card,completed,2358.82
PAY0000616,ORD0000616,2026-04-20 21:54:00,card,completed,535.0
PAY0000617,ORD0000617,2026-03-25 23:04:00,bank_transfer,completed,240.64
PAY0000618,ORD0000618,2026-03-03 08:10:00,wallet,completed,873.22
PAY0000619,ORD0000619,2026-04-04 13:16:00,wallet,completed,1922.69
PAY0000620,ORD0000620,2026-03-29 16:18:00,bank_transfer,completed,770.01
PAY0000621,ORD0000621,2026-01-25 03:15:00,bank_transfer,completed,110.29
PAY0000622,ORD0000622,2026-01-30 17:02:00,bank_transfer,completed,1602.06
PAY0000623,ORD0000623,2026-04-20 14:56:00,wallet,completed,1218.79
PAY0000624,ORD0000624,2026-03-08 20:54:00,bank_transfer,completed,279.33
PAY0000625,ORD0000625,2026-03-11 16:01:00,card,completed,581.22
PAY0000626,ORD0000626,2026-04-13 12:28:00,gift_card,completed,809.48
PAY0000627,ORD0000627,2026-04-15 05:47:00,card,completed,2624.52
PAY0000628,ORD0000628,2026-03-05 03:49:00,gift_card,completed,632.3
PAY0000629,ORD0000629,2026-01-24 20:31:00,bank_transfer,completed,757.51
PAY0000630,ORD0000630,2026-03-31 13:05:00,wallet,completed,1313.61
PAY0000631,ORD0000631,2026-04-03 18:38:00,bank_transfer,completed,414.48
PAY0000632,ORD0000632,2026-02-03 16:45:00,bank_transfer,completed,3229.9
PAY0000633,ORD0000633,2026-01-29 01:46:00,card,completed,545.6
PAY0000634,ORD0000634,2026-03-14 02:29:00,gift_card,completed,2057.61
PAY0000635,ORD0000635,2026-01-25 13:07:00,wallet,completed,2601.11
PAY0000636,ORD0000636,2026-02-10 21:42:00,card,completed,303.09
PAY0000637,ORD0000637,2026-03-31 07:35:00,wallet,completed,300.96
PAY0000638,ORD0000638,2026-03-12 23:40:00,card,completed,2865.68
PAY0000639,ORD0000639,2026-02-03 10:30:00,wallet,completed,1587.81
PAY0000640,ORD0000640,2026-03-13 15:24:00,wallet,completed,488.71
PAY0000641,ORD0000641,2026-02-02 04:02:00,bank_transfer,completed,190.74
PAY0000642,ORD0000642,2026-03-07 14:11:00,gift_card,completed,905.97
PAY0000643,ORD0000643,2026-03-21 11:45:00,wallet,completed,692.53
PAY0000644,ORD0000644,2026-03-10 15:12:00,wallet,completed,286.7
PAY0000645,ORD0000645,2026-04-20 02:33:00,card,completed,743.83
PAY0000646,ORD0000646,2026-03-21 00:34:00,gift_card,completed,1450.54
PAY0000647,ORD0000647,2026-02-18 22:48:00,card,completed,2187.75
PAY0000648,ORD0000648,2026-02-04 20:35:00,wallet,completed,128.31
PAY0000649,ORD0000649,2026-04-19 21:30:00,bank_transfer,completed,1591.85
PAY0000650,ORD0000650,2026-03-20 15:05:00,wallet,completed,25.45
PAY0000651,ORD0000651,2026-02-25 11:20:00,bank_transfer,completed,550.25
PAY0000652,ORD0000652,2026-01-28 10:03:00,bank_transfer,completed,2166.34
PAY0000653,ORD0000653,2026-03-23 18:03:00,card,completed,1391.18
PAY0000654,ORD0000654,2026-03-07 01:40:00,bank_transfer,completed,633.01
PAY0000655,ORD0000655,2026-04-06 04:53:00,wallet,completed,1519.7
PAY0000656,ORD0000656,2026-01-28 08:55:00,wallet,completed,1406.74
PAY0000657,ORD0000657,2026-04-06 18:35:00,card,completed,904.87
