order_item_id,order_id,line_number,product_id,quantity,unit_price,discount_rate,unit_cost
633,262,2,24,2,211.91,0.05,106.12
634,262,3,118,2,50.16,0.0,26.73
635,262,4,94,2,172.23,0.1,96.97
636,263,1,140,1,288.35,0.05,190.27
637,264,1,175,1,119.44,0.05,97.14
638,264,2,46,1,10.57,0.1,6.81
639,265,1,80,2,242.26,0.15,116.63
640,266,1,148,3,28.86,0.0,17.0
641,266,2,23,2,224.89,0.0,165.95
642,266,3,28,3,165.45,0.1,100.1
643,266,4,7,2,246.36,0.0,128.63
644,267,1,16,2,27.79,0.0,19.41
645,268,1,137,2,173.04,0.1,130.91
646,268,2,70,2,166.84,0.15,90.45
647,268,3,114,2,120.46,0.1,65.39
648,269,1,109,2,287.13,0.0,161.96
649,269,2,42,2,227.11,0.0,127.63
650,269,3,121,1,261.68,0.05,199.27
651,269,4,15,1,159.63,0.0,110.81
652,270,1,56,1,73.42,0.0,63.4
653,270,2,142,1,251.96,0.05,133.8
654,270,3,27,2,98.22,0.05,71.33
655,270,4,33,3,125.81,0.05,66.99
656,271,1,52,3,24.56,0.0,17.34
657,271,2,31,3,384.22,0.05,190.93
658,272,1,161,1,258.2,0.0,184.34
659,272,2,18,2,14.25,0.0,7.15
660,272,3,175,1,126.81,0.0,97.14
661,273,1,108,1,24.56,0.0,15.56
662,274,1,63,1,224.99,0.0,193.45
663,274,2,25,1,23.54,0.0,15.95
664,274,3,150,3,13.3,0.0,8.74
665,275,1,6,3,156.79,0.0,135.09
666,275,2,37,3,16.81,0.15,14.59
667,275,3,68,3,233.41,0.0,150.11
668,276,1,77,3,195.51,0.0,112.08
669,276,2,81,1,243.52,0.0,170.48
670,277,1,1,3,246.84,0.0,150.39
671,277,2,104,1,210.91,0.1,153.87
672,277,3,153,1,23.97,0.0,17.75
673,278,1,142,2,244.73,0.0,133.8
674,278,2,143,3,20.16,0.0,15.19
675,278,3,11,3,86.32,0.0,60.49
676,278,4,67,3,101.92,0.0,74.06
677,279,1,98,2,234.06,0.0,159.47
678,280,1,121,3,279.66,0.1,199.27
679,281,1,2,3,267.53,0.0,145.03
680,281,2,168,2,234.12,0.0,155.87
681,281,3,145,3,26.74,0.0,21.53
682,281,4,119,3,146.13,0.1,124.11
683,282,1,150,3,12.53,0.0,8.74
684,282,2,19,3,152.51,0.05,79.71
685,282,3,26,2,190.95,0.0,97.84
686,282,4,43,2,218.59,0.1,155.03
687,283,1,144,3,269.01,0.1,156.14
688,283,2,177,2,224.53,0.0,159.36
689,283,3,131,3,271.34,0.0,173.12
690,284,1,175,3,111.94,0.0,97.14
691,284,2,64,1,97.86,0.0,63.67
692,284,3,89,2,247.14,0.0,144.73
693,284,4,92,3,143.28,0.0,75.08
694,285,1,88,1,217.15,0.05,122.81
695,285,2,123,3,149.29,0.0,79.3
696,285,3,85,3,66.16,0.0,42.66
697,286,1,47,2,203.82,0.0,115.18
698,286,2,35,1,192.27,0.0,147.81
699,286,3,180,3,236.9,0.1,176.56
700,286,4,169,3,38.25,0.05,21.94
701,287,1,71,2,72.04,0.05,41.1
702,287,2,89,1,241.48,0.1,144.73
703,287,3,97,1,180.33,0.0,137.53
704,287,4,120,3,92.59,0.05,60.16
705,288,1,8,3,24.3,0.0,12.06
706,289,1,144,3,260.95,0.0,156.14
707,289,2,143,2,20.32,0.0,15.19
708,289,3,94,2,164.78,0.0,96.97
709,290,1,87,3,7.91,0.0,6.48
710,290,2,69,3,323.65,0.0,196.85
711,290,3,91,3,277.4,0.1,168.41
712,291,1,87,1,8.0,0.0,6.48
713,291,2,180,2,219.55,0.0,176.56
714,291,3,8,2,24.64,0.0,12.06
715,292,1,14,3,10.5,0.0,7.05
716,293,1,3,3,65.64,0.1,48.97
717,293,2,124,2,140.76,0.0,111.23
718,294,1,114,1,128.81,0.0,65.39
719,294,2,82,2,310.92,0.15,194.98
720,294,3,155,2,260.08,0.0,156.23
721,295,1,24,2,215.71,0.0,106.12
722,296,1,87,1,8.49,0.0,6.48
723,296,2,50,2,241.6,0.1,134.29
724,297,1,148,3,26.41,0.0,17.0
725,297,2,12,3,243.58,0.0,172.82
726,297,3,145,2,27.12,0.0,21.53
727,298,1,122,3,261.93,0.0,184.0
728,298,2,163,3,178.56,0.0,106.13
729,298,3,62,1,148.53,0.0,78.3
730,298,4,67,1,99.77,0.0,74.06
731,299,1,29,2,185.39,0.05,150.17
732,300,1,137,3,187.2,0.05,130.91
733,300,2,175,1,115.19,0.0,97.14
734,300,3,176,1,259.31,0.05,147.54
735,301,1,36,3,267.63,0.0,175.24
736,302,1,67,2,98.82,0.0,74.06
737,302,2,143,1,21.01,0.1,15.19
738,302,3,86,3,156.56,0.0,80.63
739,302,4,166,3,195.45,0.0,115.94
740,303,1,157,1,213.15,0.0,155.72
741,303,2,1,1,227.94,0.05,150.39
742,303,3,78,2,126.96,0.0,104.04
743,304,1,10,1,363.49,0.0,187.63
744,304,2,95,2,222.19,0.0,133.57
745,305,1,167,2,142.66,0.1,83.13
746,305,2,168,3,225.23,0.0,155.87
747,305,3,135,3,115.09,0.1,89.59
748,305,4,120,2,95.92,0.1,60.16
749,306,1,118,2,49.79,0.05,26.73
750,306,2,86,1,147.74,0.0,80.63
751,306,3,129,2,259.26,0.05,127.06
752,306,4,15,1,165.16,0.0,110.81
753,307,1,157,3,205.39,0.0,155.72
754,308,1,125,2,26.64,0.0,21.34
755,308,2,106,1,269.75,0.0,138.23
756,308,3,91,1,261.87,0.0,168.41
757,308,4,114,3,131.03,0.05,65.39
758,309,1,147,1,171.13,0.0,84.45
759,309,2,148,1,29.93,0.0,17.0
760,310,1,4,1,238.53,0.05,132.88
761,311,1,69,1,336.12,0.0,196.85
762,311,2,102,1,127.07,0.1,106.74
763,312,1,90,3,16.05,0.0,8.54
764,312,2,167,2,140.31,0.1,83.13
765,313,1,161,1,259.44,0.0,184.34
766,314,1,80,2,213.73,0.0,116.63
767,314,2,36,2,295.03,0.0,175.24
768,314,3,8,1,21.9,0.05,12.06
769,314,4,45,2,65.39,0.0,45.08
770,315,1,162,3,314.19,0.0,161.91
771,316,1,24,2,198.81,0.05,106.12
772,316,2,72,2,136.86,0.0,102.31
773,317,1,83,1,136.38,0.0,107.57
774,317,2,25,2,23.59,0.0,15.95
775,317,3,101,1,253.98,0.05,156.29
776,318,1,65,2,106.04,0.0,61.84
777,318,2,50,2,219.48,0.0,134.29
778,318,3,3,1,63.4,0.1,48.97
779,319,1,131,3,260.88,0.0,173.12
780,319,2,179,2,218.78,0.1,154.73
781,320,1,100,2,33.87,0.0,26.72
782,320,2,78,3,130.6,0.0,104.04
783,320,3,22,1,93.46,0.15,75.63
784,320,4,174,2,236.3,0.1,161.44
785,321,1,123,3,151.32,0.0,79.3
786,321,2,104,3,212.4,0.1,153.87
787,321,3,165,3,243.88,0.05,167.13
788,322,1,168,3,238.08,0.0,155.87
789,322,2,104,1,225.87,0.0,153.87
790,323,1,78,2,128.02,0.0,104.04
791,323,2,98,2,241.91,0.05,159.47
792,323,3,162,2,308.14,0.0,161.91
793,323,4,79,3,38.1,0.0,30.76
794,324,1,157,2,226.73,0.0,155.72
795,324,2,143,1,18.28,0.0,15.19
796,324,3,142,1,249.18,0.05,133.8
797,324,4,64,3,97.5,0.0,63.67
798,325,1,57,2,107.4,0.15,70.84
799,325,2,164,2,194.19,0.05,127.65
800,325,3,96,2,248.05,0.05,165.54
801,325,4,120,3,96.81,0.15,60.16
802,326,1,134,2,98.26,0.0,82.55
803,326,2,179,1,212.09,0.0,154.73
804,326,3,73,3,267.46,0.0,152.06
805,327,1,44,3,218.87,0.0,141.82
806,327,2,139,3,180.96,0.0,129.09
807,328,1,140,2,287.1,0.05,190.27
808,328,2,40,3,97.17,0.0,64.44
809,328,3,142,2,224.05,0.0,133.8
810,329,1,81,2,246.92,0.1,170.48
811,329,2,3,1,59.82,0.0,48.97
812,330,1,107,1,204.13,0.0,115.72
813,331,1,113,1,11.21,0.0,9.5
814,331,2,170,2,171.45,0.05,104.3
815,331,3,164,1,181.57,0.0,127.65
816,331,4,142,3,254.87,0.0,133.8
817,332,1,16,1,24.55,0.0,19.41
818,332,2,26,1,183.05,0.0,97.84
819,333,1,52,1,25.17,0.0,17.34
820,334,1,132,3,132.8,0.05,96.25
821,335,1,147,1,164.33,0.0,84.45
822,335,2,141,3,232.63,0.0,174.42
823,335,3,60,2,271.89,0.1,182.48
824,336,1,11,1,82.98,0.0,60.49
825,336,2,87,3,9.16,0.05,6.48
826,336,3,55,1,55.79,0.0,39.54
827,336,4,22,2,86.88,0.0,75.63
828,337,1,132,2,123.59,0.0,96.25
829,337,2,31,1,380.09,0.0,190.93
830,337,3,48,3,154.79,0.0,140.24
831,338,1,35,3,198.07,0.0,147.81
832,338,2,27,3,110.52,0.15,71.33
833,339,1,59,2,310.57,0.0,186.48
834,339,2,125,1,27.5,0.0,21.34
835,340,1,109,2,286.68,0.1,161.96
836,341,1,33,2,123.77,0.0,66.99
837,342,1,42,1,229.63,0.1,127.63
838,342,2,54,3,204.89,0.1,157.38
839,342,3,25,3,22.32,0.0,15.95
840,343,1,168,2,231.53,0.05,155.87
841,343,2,77,3,210.39,0.0,112.08
842,344,1,168,2,248.14,0.0,155.87
843,345,1,44,2,227.5,0.1,141.82
844,346,1,166,3,168.31,0.0,115.94
845,346,2,76,1,81.93,0.0,52.77
846,347,1,10,2,313.24,0.1,187.63
847,347,2,78,3,134.17,0.05,104.04
848,347,3,20,1,172.61,0.0,99.3
849,348,1,50,3,230.92,0.0,134.29
850,348,2,23,1,249.23,0.0,165.95
851,349,1,54,1,226.46,0.0,157.38
852,349,2,134,3,98.62,0.0,82.55
853,349,3,158,1,167.55,0.0,119.49
854,349,4,88,1,216.97,0.0,122.81
855,350,1,55,3,58.81,0.05,39.54
856,350,2,29,3,181.09,0.05,150.17
857,350,3,30,3,123.95,0.05,78.14
858,351,1,162,2,290.71,0.0,161.91
859,352,1,79,3,38.1,0.0,30.76
860,352,2,138,3,39.15,0.05,30.09
861,352,3,125,2,24.65,0.0,21.34
862,353,1,2,3,242.01,0.05,145.03
863,353,2,165,2,238.89,0.1,167.13
864,353,3,65,1,106.4,0.05,61.84
865,353,4,108,3,22.67,0.15,15.56
866,354,1,138,2,37.94,0.05,30.09
867,354,2,30,1,120.93,0.1,78.14
868,354,3,46,3,10.85,0.1,6.81
869,354,4,124,1,137.26,0.1,111.23
870,355,1,141,2,240.37,0.1,174.42
871,355,2,144,1,268.16,0.0,156.14
872,355,3,58,1,20.88,0.1,14.24
873,355,4,117,1,93.3,0.0,56.49
874,356,1,125,1,24.8,0.0,21.34
875,356,2,129,2,261.26,0.0,127.06
876,357,1,145,1,24.79,0.05,21.53
877,357,2,11,3,81.76,0.05,60.49
878,357,3,145,1,24.58,0.0,21.53
879,357,4,20,1,178.91,0.0,99.3
880,358,1,158,3,189.81,0.0,119.49
881,358,2,180,2,220.49,0.0,176.56
882,358,3,69,2,325.08,0.0,196.85
883,359,1,71,2,82.42,0.05,41.1
884,359,2,129,1,249.86,0.15,127.06
885,359,3,157,2,225.86,0.0,155.72
886,359,4,6,2,159.83,0.05,135.09
887,360,1,175,2,125.94,0.05,97.14
888,360,2,23,1,251.15,0.0,165.95
889,360,3,163,2,204.21,0.0,106.13
890,361,1,49,3,267.93,0.0,141.2
891,362,1,125,2,26.73,0.15,21.34
892,362,2,125,1,25.32,0.0,21.34
893,362,3,157,3,197.34,0.0,155.72
894,362,4,26,1,184.6,0.05,97.84
895,363,1,128,2,131.68,0.1,107.78
896,363,2,61,2,116.65,0.0,64.78
897,363,3,59,1,343.45,0.05,186.48
898,363,4,134,1,105.47,0.0,82.55
899,364,1,172,3,51.5,0.05,32.09
900,364,2,68,1,221.49,0.0,150.11
901,365,1,118,2,47.4,0.0,26.73
902,365,2,5,2,210.3,0.0,166.75
903,365,3,45,3,61.78,0.0,45.08
904,366,1,50,1,236.51,0.0,134.29
905,366,2,82,1,313.07,0.0,194.98
906,366,3,108,1,22.28,0.0,15.56
907,367,1,9,3,97.52,0.0,50.35
908,368,1,77,3,206.02,0.0,112.08
909,368,2,100,3,33.74,0.05,26.72
910,369,1,57,1,101.4,0.0,70.84
911,369,2,45,1,58.79,0.0,45.08
912,369,3,165,3,235.26,0.0,167.13
913,370,1,117,2,86.49,0.15,56.49
914,370,2,133,3,198.45,0.1,116.79
915,370,3,115,3,23.68,0.05,21.3
916,370,4,32,3,220.41,0.0,179.09
917,371,1,10,2,343.12,0.0,187.63
918,371,2,117,2,97.87,0.0,56.49
919,371,3,53,2,214.63,0.15,153.71
920,372,1,178,3,157.28,0.0,77.81
921,372,2,99,1,251.84,0.1,197.54
922,373,1,54,2,224.12,0.0,157.38
923,373,2,141,3,250.95,0.1,174.42
924,373,3,180,2,216.93,0.0,176.56
925,373,4,43,2,240.57,0.15,155.03
926,374,1,139,3,172.41,0.0,129.09
927,374,2,138,2,38.58,0.0,30.09
928,374,3,147,1,159.71,0.0,84.45
929,375,1,81,2,252.57,0.0,170.48
930,375,2,105,2,145.1,0.05,122.29
931,375,3,178,2,156.47,0.0,77.81
932,375,4,119,2,147.47,0.15,124.11
933,376,1,72,3,129.59,0.0,102.31
934,376,2,99,3,283.58,0.0,197.54
935,377,1,125,2,26.41,0.05,21.34
936,377,2,46,3,10.03,0.0,6.81
937,378,1,167,2,155.52,0.0,83.13
938,378,2,45,2,60.52,0.05,45.08
939,379,1,8,1,25.01,0.05,12.06
940,379,2,59,3,336.68,0.05,186.48
941,379,3,90,3,16.35,0.05,8.54
942,380,1,153,1,24.54,0.0,17.75
943,380,2,140,3,297.8,0.1,190.27
944,380,3,105,2,162.27,0.0,122.29
945,380,4,63,2,229.64,0.05,193.45
946,381,1,141,2,236.75,0.1,174.42
947,382,1,126,1,195.88,0.05,97.78
948,383,1,17,1,38.81,0.05,29.71
949,383,2,87,1,8.85,0.1,6.48
950,383,3,147,3,158.75,0.0,84.45
951,384,1,165,2,244.59,0.05,167.13
952,385,1,32,2,247.09,0.0,179.09
953,385,2,21,3,76.14,0.0,46.02
954,386,1,142,1,237.93,0.0,133.8
955,386,2,51,1,257.72,0.0,146.25
956,386,3,153,2,26.96,0.0,17.75
957,386,4,109,2,316.43,0.0,161.96
958,387,1,81,3,259.43,0.05,170.48
959,387,2,91,1,249.15,0.0,168.41
960,387,3,17,1,39.6,0.15,29.71
961,387,4,84,2,58.91,0.0,47.52
962,388,1,97,3,157.75,0.0,137.53
963,389,1,129,3,261.73,0.05,127.06
964,389,2,105,1,159.81,0.05,122.29
965,389,3,36,2,266.3,0.0,175.24
966,390,1,152,2,43.48,0.15,26.34
967,391,1,45,1,64.08,0.0,45.08
968,392,1,98,1,242.29,0.1,159.47
969,392,2,168,3,243.32,0.15,155.87
970,392,3,117,2,98.53,0.05,56.49
971,392,4,4,1,250.64,0.1,132.88
972,393,1,44,2,234.12,0.05,141.82
973,393,2,35,3,205.26,0.05,147.81
974,393,3,17,2,37.83,0.05,29.71
975,393,4,158,1,187.43,0.0,119.49
976,394,1,20,3,194.18,0.0,99.3
977,395,1,65,1,114.47,0.0,61.84
978,395,2,37,2,17.62,0.05,14.59
979,395,3,148,1,27.54,0.0,17.0
980,395,4,10,3,329.88,0.1,187.63
981,396,1,102,1,117.21,0.0,106.74
982,396,2,147,1,155.08,0.0,84.45
983,396,3,111,1,83.32,0.1,44.19
984,397,1,165,1,235.75,0.05,167.13
985,398,1,24,2,212.43,0.0,106.12
986,398,2,2,3,263.62,0.05,145.03
987,398,3,5,3,220.45,0.0,166.75
988,398,4,160,1,217.32,0.0,185.99
989,399,1,49,1,245.91,0.05,141.2
990,400,1,23,3,225.1,0.0,165.95
991,401,1,106,1,272.21,0.1,138.23
992,401,2,5,3,229.18,0.0,166.75
993,401,3,72,3,124.54,0.1,102.31
994,401,4,94,3,152.77,0.05,96.97
995,402,1,94,3,171.92,0.05,96.97
996,402,2,175,2,127.92,0.0,97.14
997,403,1,58,3,21.83,0.0,14.24
998,403,2,49,1,235.83,0.0,141.2
999,404,1,120,2,89.13,0.0,60.16
1000,404,2,147,2,155.87,0.0,84.45
1001,404,3,133,1,220.04,0.1,116.79
1002,405,1,133,1,204.31,0.0,116.79
1003,406,1,74,2,27.05,0.0,16.94
1004,406,2,43,2,235.18,0.05,155.03
1005,406,3,105,3,149.94,0.0,122.29
1006,407,1,26,2,186.08,0.0,97.84
1007,408,1,105,2,165.0,0.05,122.29
1008,408,2,99,2,283.75,0.0,197.54
1009,408,3,107,2,194.06,0.05,115.72
1010,408,4,179,1,190.93,0.0,154.73
1011,409,1,175,2,110.7,0.0,97.14
1012,409,2,127,3,62.46,0.05,43.54
1013,409,3,124,3,134.39,0.0,111.23
1014,410,1,4,3,257.21,0.05,132.88
1015,410,2,83,3,154.99,0.0,107.57
1016,410,3,83,2,146.03,0.1,107.57
1017,410,4,135,3,109.81,0.05,89.59
1018,411,1,148,3,27.12,0.05,17.0
1019,412,1,30,3,124.68,0.0,78.14
1020,412,2,169,3,40.13,0.0,21.94
1021,412,3,11,2,82.22,0.0,60.49
1022,412,4,86,3,146.23,0.1,80.63
1023,413,1,89,1,266.95,0.0,144.73
1024,413,2,47,2,212.71,0.0,115.18
1025,414,1,114,2,119.53,0.0,65.39
1026,414,2,76,3,91.63,0.1,52.77
1027,415,1,172,1,52.82,0.15,32.09
1028,416,1,142,3,238.02,0.0,133.8
1029,416,2,144,1,270.07,0.0,156.14
1030,416,3,178,3,138.85,0.1,77.81
1031,416,4,152,1,41.82,0.0,26.34
1032,417,1,97,2,158.28,0.1,137.53
1033,417,2,35,3,189.53,0.0,147.81
1034,418,1,23,1,236.53,0.0,165.95
1035,419,1,121,2,284.55,0.15,199.27
1036,419,2,53,1,223.43,0.0,153.71
1037,420,1,26,3,187.48,0.1,97.84
1038,420,2,71,3,71.94,0.1,41.1
1039,421,1,7,1,242.71,0.0,128.63
1040,421,2,128,1,131.32,0.0,107.78
1041,421,3,64,1,91.49,0.15,63.67
1042,422,1,74,1,26.74,0.1,16.94
1043,423,1,57,1,106.36,0.05,70.84
1044,423,2,98,2,222.8,0.0,159.47
1045,424,1,68,2,222.72,0.1,150.11
1046,424,2,13,3,83.97,0.0,63.05
1047,425,1,113,1,11.3,0.15,9.5
1048,425,2,135,1,113.0,0.1,89.59
1049,425,3,5,2,205.72,0.1,166.75
1050,425,4,138,1,38.68,0.0,30.09
1051,426,1,28,1,166.23,0.0,100.1
1052,426,2,136,2,233.24,0.0,194.96
1053,426,3,134,2,99.48,0.05,82.55
1054,427,1,97,2,181.82,0.0,137.53
1055,427,2,69,3,355.81,0.0,196.85
1056,428,1,159,1,206.82,0.0,108.9
1057,428,2,103,2,147.75,0.0,124.79
1058,428,3,75,2,133.26,0.1,87.68
1059,429,1,103,3,139.15,0.15,124.79
1060,430,1,79,2,38.69,0.15,30.76
1061,430,2,71,3,74.65,0.15,41.1
1062,431,1,28,2,170.37,0.05,100.1
1063,431,2,62,2,136.15,0.05,78.3
1064,432,1,48,3,163.14,0.05,140.24
1065,432,2,105,3,147.26,0.0,122.29
1066,433,1,92,3,126.97,0.0,75.08
1067,433,2,90,1,15.93,0.0,8.54
1068,433,3,14,3,11.35,0.0,7.05
1069,434,1,46,1,10.13,0.0,6.81
1070,434,2,73,3,281.43,0.05,152.06
1071,435,1,139,2,170.83,0.0,129.09
1072,436,1,60,1,262.96,0.0,182.48
1073,436,2,143,2,20.9,0.0,15.19
1074,436,3,151,3,160.26,0.0,89.56
1075,437,1,57,1,95.3,0.0,70.84
1076,437,2,7,1,222.78,0.0,128.63
1077,437,3,85,3,57.83,0.0,42.66
1078,438,1,97,2,180.5,0.0,137.53
1079,438,2,136,1,231.67,0.0,194.96
1080,438,3,106,2,270.87,0.0,138.23
1081,438,4,7,2,229.19,0.0,128.63
1082,439,1,33,2,124.68,0.15,66.99
1083,439,2,99,2,269.68,0.0,197.54
1084,439,3,115,3,26.9,0.0,21.3
1085,440,1,100,1,36.29,0.0,26.72
1086,441,1,27,1,102.47,0.05,71.33
1087,441,2,105,2,161.0,0.0,122.29
1088,441,3,145,2,25.5,0.0,21.53
1089,442,1,162,1,313.41,0.1,161.91
1090,442,2,104,2,225.84,0.0,153.87
1091,443,1,163,3,203.33,0.0,106.13
1092,444,1,38,2,165.07,0.1,118.06
1093,444,2,152,1,40.52,0.0,26.34
1094,445,1,135,2,123.78,0.1,89.59
1095,445,2,170,3,171.15,0.15,104.3
1096,445,3,108,2,22.76,0.05,15.56
1097,445,4,41,1,238.83,0.05,184.59
1098,446,1,45,3,63.32,0.0,45.08
1099,447,1,139,1,186.12,0.0,129.09
1100,447,2,77,3,218.85,0.1,112.08
1101,447,3,162,2,280.25,0.1,161.91
1102,447,4,63,3,221.18,0.05,193.45
1103,448,1,90,2,16.55,0.05,8.54
1104,449,1,26,1,173.59,0.0,97.84
1105,449,2,125,3,27.48,0.0,21.34
1106,449,3,26,1,179.56,0.0,97.84
1107,449,4,32,2,214.7,0.0,179.09
1108,450,1,3,2,61.96,0.0,48.97
1109,450,2,19,1,156.9,0.0,79.71
1110,450,3,98,1,227.07,0.0,159.47
1111,451,1,27,3,97.29,0.1,71.33
1112,452,1,22,1,86.38,0.0,75.63
1113,452,2,50,1,218.71,0.0,134.29
1114,452,3,20,2,179.3,0.0,99.3
1115,453,1,22,2,97.03,0.0,75.63
1116,453,2,161,2,256.49,0.0,184.34
1117,454,1,112,2,188.29,0.0,131.2
1118,455,1,47,2,187.91,0.0,115.18
1119,455,2,102,3,124.42,0.0,106.74
1120,456,1,129,3,236.64,0.1,127.06
1121,456,2,143,1,18.37,0.15,15.19
1122,456,3,124,3,134.99,0.05,111.23
1123,457,1,135,2,125.46,0.05,89.59
1124,457,2,141,1,259.07,0.0,174.42
1125,457,3,39,1,87.28,0.0,47.76
1126,458,1,24,1,190.25,0.05,106.12
1127,458,2,165,2,227.4,0.0,167.13
1128,458,3,48,3,155.84,0.05,140.24
1129,459,1,84,3,56.56,0.0,47.52
1130,459,2,53,2,233.89,0.0,153.71
1131,459,3,73,2,285.84,0.0,152.06
1132,459,4,154,3,49.08,0.1,35.63
1133,460,1,157,3,217.86,0.15,155.72
1134,460,2,139,1,177.34,0.0,129.09
1135,460,3,76,2,81.52,0.05,52.77
1136,461,1,32,3,222.75,0.1,179.09
1137,461,2,111,1,82.03,0.0,44.19
1138,461,3,174,3,262.89,0.0,161.44
1139,462,1,155,2,257.19,0.0,156.23
1140,463,1,122,1,281.67,0.05,184.0
1141,463,2,60,3,259.98,0.0,182.48
1142,463,3,44,3,244.53,0.0,141.82
1143,463,4,81,1,226.86,0.05,170.48
1144,464,1,85,2,58.95,0.1,42.66
1145,464,2,163,1,183.31,0.0,106.13
1146,464,3,52,2,24.47,0.0,17.34
1147,465,1,28,2,188.75,0.0,100.1
1148,465,2,163,1,178.79,0.1,106.13
1149,465,3,103,2,138.82,0.0,124.79
1150,466,1,87,1,8.37,0.0,6.48
1151,467,1,97,3,170.98,0.0,137.53
1152,467,2,77,2,222.85,0.1,112.08
1153,468,1,22,1,89.25,0.0,75.63
1154,468,2,162,1,287.92,0.1,161.91
1155,468,3,75,3,143.23,0.0,87.68
1156,468,4,156,3,267.88,0.05,185.44
1157,469,1,74,3,29.38,0.0,16.94
1158,469,2,10,2,317.39,0.0,187.63
1159,469,3,133,1,203.46,0.1,116.79
1160,470,1,15,3,168.11,0.1,110.81
1161,471,1,65,3,103.12,0.15,61.84
1162,472,1,170,2,157.82,0.05,104.3
1163,473,1,106,1,259.59,0.0,138.23
1164,473,2,111,3,74.05,0.0,44.19
1165,474,1,107,1,207.81,0.0,115.72
1166,474,2,43,3,217.14,0.05,155.03
1167,474,3,123,2,160.2,0.05,79.3
1168,474,4,129,3,231.61,0.0,127.06
1169,475,1,163,1,194.69,0.05,106.13
1170,476,1,100,3,36.25,0.0,26.72
1171,477,1,55,1,60.95,0.0,39.54
1172,477,2,61,3,120.74,0.0,64.78
1173,477,3,82,1,304.04,0.05,194.98
1174,478,1,130,1,14.84,0.1,8.16
1175,478,2,85,2,60.94,0.1,42.66
1176,478,3,55,3,58.85,0.0,39.54
1177,478,4,84,2,56.74,0.0,47.52
1178,479,1,125,1,25.32,0.0,21.34
1179,479,2,180,3,233.32,0.1,176.56
1180,479,3,61,1,127.31,0.0,64.78
1181,480,1,77,1,198.41,0.1,112.08
1182,480,2,30,3,127.57,0.05,78.14
1183,480,3,100,3,38.68,0.05,26.72
1184,481,1,136,1,247.25,0.0,194.96
1185,481,2,14,1,9.89,0.0,7.05
1186,481,3,107,3,181.78,0.0,115.72
1187,481,4,77,3,217.66,0.05,112.08
1188,482,1,58,2,19.54,0.0,14.24
1189,482,2,149,1,375.47,0.0,190.65
1190,483,1,72,1,123.56,0.0,102.31
1191,483,2,135,3,124.74,0.1,89.59
1192,483,3,68,3,241.62,0.0,150.11
1193,484,1,107,2,189.35,0.0,115.72
1194,484,2,127,2,64.55,0.0,43.54
1195,484,3,54,1,202.91,0.0,157.38
1196,484,4,122,3,269.44,0.0,184.0
1197,485,1,135,2,113.4,0.0,89.59
1198,485,2,164,2,203.08,0.0,127.65
1199,485,3,43,1,229.2,0.1,155.03
1200,486,1,47,1,209.55,0.05,115.18
1201,486,2,166,1,175.1,0.1,115.94
1202,487,1,74,2,29.23,0.0,16.94
1203,487,2,110,1,175.8,0.05,103.66
1204,488,1,18,1,13.85,0.05,7.15
1205,488,2,89,2,255.34,0.1,144.73
1206,489,1,139,1,166.26,0.0,129.09
1207,489,2,97,1,177.76,0.0,137.53
1208,489,3,111,1,83.36,0.1,44.19
1209,489,4,119,2,151.47,0.1,124.11
1210,490,1,30,3,121.91,0.0,78.14
1211,490,2,16,3,24.53,0.05,19.41
1212,490,3,49,3,265.1,0.05,141.2
1213,490,4,172,2,48.67,0.05,32.09
1214,491,1,55,1,57.57,0.05,39.54
1215,491,2,138,2,39.27,0.1,30.09
1216,491,3,34,3,77.9,0.0,47.89
1217,491,4,119,1,139.39,0.0,124.11
1218,492,1,93,1,153.76,0.1,100.99
1219,492,2,18,3,13.35,0.0,7.15
1220,493,1,141,2,267.26,0.0,174.42
1221,493,2,14,3,10.11,0.0,7.05
1222,494,1,151,2,160.0,0.0,89.56
1223,494,2,20,2,179.12,0.0,99.3
1224,495,1,1,1,248.54,0.0,150.39
1225,495,2,162,3,280.87,0.05,161.91
1226,495,3,18,1,13.33,0.1,7.15
1227,495,4,121,2,265.56,0.0,199.27
1228,496,1,124,2,123.97,0.0,111.23
1229,496,2,47,2,205.09,0.0,115.18
1230,497,1,47,3,195.93,0.0,115.18
1231,497,2,72,2,133.14,0.05,102.31
1232,498,1,138,1,35.67,0.05,30.09
1233,498,2,141,3,232.04,0.05,174.42
1234,499,1,23,1,239.64,0.0,165.95
1235,500,1,38,2,170.59,0.0,118.06
1236,500,2,34,2,84.15,0.05,47.89
1237,500,3,146,1,199.86,0.05,112.13
1238,501,1,25,3,23.06,0.0,15.95
1239,502,1,138,3,34.99,0.0,30.09
1240,502,2,25,1,22.31,0.0,15.95
1241,502,3,6,1,174.34,0.0,135.09
1242,502,4,153,1,26.77,0.0,17.75
1243,503,1,107,1,181.7,0.1,115.72
1244,504,1,151,2,167.58,0.0,89.56
1245,504,2,49,1,248.84,0.0,141.2
1246,504,3,132,3,125.75,0.05,96.25
1247,505,1,152,1,39.35,0.0,26.34
1248,505,2,130,3,13.16,0.0,8.16
1249,505,3,84,2,59.35,0.0,47.52
1250,506,1,115,3,26.64,0.0,21.3
1251,507,1,46,2,9.72,0.0,6.81
1252,507,2,25,1,24.78,0.05,15.95
1253,507,3,97,3,160.43,0.1,137.53
1254,507,4,43,1,220.35,0.0,155.03
