snapshot_date,product_id,on_hand_qty,reorder_point,region
2026-01-29,PROD000223,69,33,Northeast
2026-01-29,PROD000102,53,53,Southeast
2026-01-29,PROD000078,69,56,Southeast
2026-01-29,PROD000135,236,17,West
2026-01-29,PROD000041,62,59,Northeast
2026-01-29,PROD000125,102,20,Midwest
2026-01-29,PROD000091,91,57,Midwest
2026-01-29,PROD000054,124,27,West
2026-01-29,PROD000174,95,27,Midwest
2026-01-29,PROD000011,200,36,Southeast
2026-01-29,PROD000202,237,66,Northeast
2026-01-29,PROD000106,198,25,West
2026-01-29,PROD000156,87,26,Northeast
2026-01-29,PROD000090,2,34,Midwest
2026-01-29,PROD000233,43,59,West
2026-01-29,PROD000119,237,51,West
2026-01-29,PROD000245,162,46,Midwest
2026-01-29,PROD000186,62,66,Southeast
2026-01-29,PROD000035,58,25,Southeast
2026-01-29,PROD000217,231,33,Northeast
2026-01-29,PROD000227,162,34,West
2026-01-29,PROD000044,104,53,Southeast
2026-01-29,PROD000009,116,29,Northeast
2026-01-29,PROD000218,229,40,Midwest
2026-01-29,PROD000060,184,65,West
2026-01-29,PROD000157,193,45,Southeast
2026-01-29,PROD000096,177,65,Midwest
2026-01-29,PROD000092,4,41,Southeast
2026-01-29,PROD000115,10,39,Southeast
2026-01-29,PROD000083,181,33,West
2026-01-29,PROD000192,28,31,Northeast
2026-01-29,PROD000127,133,35,Northeast
2026-01-29,PROD000087,214,53,Midwest
2026-01-29,PROD000036,57,20,Midwest
2026-01-29,PROD000004,16,53,Southeast
2026-01-29,PROD000153,194,47,Midwest
2026-01-29,PROD000154,65,64,Northeast
2026-01-29,PROD000053,213,60,Midwest
2026-01-29,PROD000089,22,40,Northeast
2026-01-29,PROD000160,165,18,Southeast
2026-01-29,PROD000137,157,39,Midwest
2026-01-29,PROD000061,56,59,Southeast
2026-01-29,PROD000088,11,21,Southeast
2026-01-29,PROD000122,20,66,Midwest
2026-01-29,PROD000025,90,37,West
2026-01-29,PROD000164,118,17,Midwest
2026-01-29,PROD000232,64,26,Northeast
2026-01-29,PROD000046,53,59,Southeast
2026-01-29,PROD000063,15,57,Midwest
2026-01-29,PROD000002,114,61,Southeast
2026-01-29,PROD000198,71,27,West
2026-01-29,PROD000066,63,65,Northeast
2026-01-29,PROD000029,125,38,Northeast
2026-01-29,PROD000134,239,41,Southeast
2026-01-29,PROD000110,170,15,Midwest
2026-01-29,PROD000020,90,35,Southeast
2026-01-29,PROD000183,22,38,Northeast
2026-01-29,PROD000206,165,27,West
2026-01-29,PROD000163,12,26,Southeast
2026-01-29,PROD000151,157,28,Midwest
2026-01-29,PROD000081,144,50,Midwest
2026-01-29,PROD000007,198,57,Southeast
2026-01-29,PROD000023,22,33,Northeast
2026-01-29,PROD000093,91,40,Northeast
2026-01-29,PROD000167,44,32,Northeast
2026-01-30,PROD000222,30,68,Southeast
2026-01-30,PROD000042,188,41,Midwest
2026-01-30,PROD000215,83,46,Northeast
2026-01-30,PROD000249,48,45,Midwest
2026-01-30,PROD000119,101,26,West
2026-01-30,PROD000024,64,16,West
2026-01-30,PROD000156,226,59,Northeast
2026-01-30,PROD000061,177,29,Northeast
2026-01-30,PROD000004,36,25,Northeast
2026-01-30,PROD000020,227,39,Midwest
2026-01-30,PROD000134,94,47,Southeast
2026-01-30,PROD000003,114,69,Northeast
2026-01-30,PROD000182,159,69,Northeast
2026-01-30,PROD000043,121,59,West
2026-01-30,PROD000186,233,61,Northeast
2026-01-30,PROD000221,50,51,Northeast
2026-01-30,PROD000078,75,30,Southeast
2026-01-30,PROD000237,100,29,Midwest
2026-01-30,PROD000054,235,22,West
2026-01-30,PROD000231,112,38,Southeast
2026-01-30,PROD000110,196,42,Midwest
2026-01-30,PROD000106,68,52,West
2026-01-30,PROD000046,118,40,Northeast
2026-01-30,PROD000188,38,16,West
2026-01-30,PROD000058,157,30,Midwest
2026-01-30,PROD000236,70,64,Midwest
2026-01-30,PROD000118,51,66,Southeast
2026-01-30,PROD000176,201,53,Midwest
2026-01-30,PROD000001,55,15,West
2026-01-30,PROD000195,48,54,Midwest
2026-01-30,PROD000135,204,67,West
2026-01-30,PROD000168,218,28,West
2026-01-30,PROD000066,174,36,Northeast
2026-01-30,PROD000219,227,17,West
2026-01-30,PROD000198,100,54,West
2026-01-30,PROD000127,82,29,Midwest
2026-01-30,PROD000141,139,62,Northeast
2026-01-30,PROD000178,191,44,Northeast
2026-01-30,PROD000210,23,60,Midwest
2026-01-30,PROD000136,57,16,Northeast
2026-01-30,PROD000047,114,56,Northeast
2026-01-30,PROD000111,175,54,West
2026-01-30,PROD000235,178,65,West
2026-01-30,PROD000203,58,44,Midwest
2026-01-30,PROD000153,202,37,West
2026-01-30,PROD000080,33,16,Southeast
2026-01-30,PROD000097,109,50,Southeast
2026-01-30,PROD000226,237,22,West
2026-01-30,PROD000112,235,33,Midwest
2026-01-30,PROD000013,94,69,West
2026-01-30,PROD000209,187,49,Southeast
2026-01-30,PROD000010,56,60,Southeast
2026-01-30,PROD000113,1,39,West
2026-01-30,PROD000181,155,58,Southeast
2026-01-30,PROD000056,154,38,Southeast
2026-01-30,PROD000169,100,26,Northeast
2026-01-30,PROD000030,28,46,Southeast
2026-01-30,PROD000102,173,66,Midwest
2026-01-30,PROD000069,1,40,West
2026-01-30,PROD000245,167,59,West
2026-01-30,PROD000152,177,67,Southeast
2026-01-30,PROD000229,153,33,Midwest
2026-01-30,PROD000116,72,17,Northeast
2026-01-30,PROD000117,136,17,Northeast
2026-01-30,PROD000120,235,40,West
2026-01-30,PROD000228,164,54,West
2026-01-30,PROD000129,94,60,Midwest
2026-01-30,PROD000095,135,28,Southeast
2026-01-30,PROD000172,158,43,Midwest
2026-01-30,PROD000180,214,20,Southeast
2026-01-30,PROD000089,24,29,Southeast
2026-01-30,PROD000104,68,61,Northeast
2026-01-30,PROD000238,77,63,West
2026-01-30,PROD000193,72,64,Midwest
2026-01-30,PROD000085,132,19,Northeast
2026-01-30,PROD000081,187,44,Midwest
2026-01-30,PROD000002,69,30,Southeast
2026-01-30,PROD000214,206,26,West
2026-01-30,PROD000225,84,43,Southeast
2026-01-30,PROD000212,61,36,Northeast
2026-01-30,PROD000049,195,51,West
2026-01-30,PROD000026,21,69,Northeast
2026-01-30,PROD000082,194,57,Midwest
2026-01-30,PROD000244,52,61,Northeast
2026-01-30,PROD000150,36,60,Southeast
2026-01-30,PROD000053,104,58,Midwest
2026-01-30,PROD000014,218,32,Midwest
2026-01-30,PROD000121,135,68,Southeast
2026-01-30,PROD000204,170,39,West
2026-01-30,PROD000158,136,32,Midwest
2026-01-30,PROD000211,181,39,Southeast
2026-01-30,PROD000200,63,26,Midwest
2026-01-30,PROD000239,77,32,Midwest
2026-01-30,PROD000114,185,40,Midwest
2026-01-30,PROD000092,235,68,Northeast
2026-01-30,PROD000086,34,46,Southeast
2026-01-30,PROD000072,170,60,Southeast
2026-01-30,PROD000166,131,65,Southeast
2026-01-30,PROD000151,237,52,Midwest
2026-01-30,PROD000123,198,46,Southeast
2026-01-30,PROD000034,7,21,Midwest
2026-01-30,PROD000162,202,59,Southeast
2026-01-30,PROD000044,65,52,Midwest
2026-01-30,PROD000132,157,51,West
2026-01-30,PROD000157,135,56,West
2026-01-30,PROD000103,205,24,Midwest
2026-01-30,PROD000045,230,41,Northeast
2026-01-30,PROD000250,160,54,Southeast
2026-01-30,PROD000052,62,60,Midwest
2026-01-30,PROD000139,36,48,West
2026-01-30,PROD000217,116,36,West
2026-01-30,PROD000075,14,53,West
2026-01-30,PROD000021,13,61,Northeast
2026-01-30,PROD000137,188,34,Northeast
2026-01-30,PROD000148,181,44,West
2026-01-30,PROD000051,43,21,Midwest
2026-01-30,PROD000208,63,66,Northeast
2026-01-30,PROD000099,233,56,West
2026-01-30,PROD000220,213,16,West
2026-01-30,PROD000064,185,55,Southeast
2026-01-31,PROD000213,40,48,West
2026-01-31,PROD000155,72,21,Northeast
2026-01-31,PROD000104,87,31,Northeast
2026-01-31,PROD000225,206,32,Midwest
2026-01-31,PROD000193,110,52,West
2026-01-31,PROD000032,115,27,West
2026-01-31,PROD000041,54,41,West
2026-01-31,PROD000063,229,27,Southeast
2026-01-31,PROD000219,212,36,Midwest
2026-01-31,PROD000220,196,52,Northeast
2026-01-31,PROD000229,95,29,Northeast
2026-01-31,PROD000171,93,47,Southeast
2026-01-31,PROD000192,153,58,Midwest
2026-01-31,PROD000027,223,32,Midwest
2026-01-31,PROD000133,88,60,Southeast
2026-01-31,PROD000146,58,56,West
2026-01-31,PROD000222,65,63,Southeast
2026-01-31,PROD000074,108,40,West
2026-01-31,PROD000161,97,43,Northeast
2026-01-31,PROD000130,8,63,Southeast
2026-01-31,PROD000022,98,67,Northeast
2026-01-31,PROD000145,111,36,Midwest
2026-01-31,PROD000185,18,18,Southeast
2026-01-31,PROD000209,128,43,West
2026-01-31,PROD000244,51,15,Northeast
2026-01-31,PROD000083,153,64,Southeast
2026-01-31,PROD000087,194,52,Midwest
2026-01-31,PROD000214,118,45,West
2026-01-31,PROD000165,185,23,Southeast
2026-01-31,PROD000062,132,17,Northeast
2026-01-31,PROD000019,199,45,Midwest
2026-01-31,PROD000111,38,59,Northeast
2026-01-31,PROD000236,118,27,Southeast
2026-01-31,PROD000232,148,69,Northeast
2026-01-31,PROD000221,186,18,Northeast
2026-01-31,PROD000211,133,49,Northeast
2026-01-31,PROD000147,119,31,Northeast
2026-01-31,PROD000057,163,41,Northeast
2026-01-31,PROD000089,218,35,Midwest
2026-01-31,PROD000196,128,19,Southeast
2026-01-31,PROD000061,162,42,Midwest
2026-01-31,PROD000084,90,58,Midwest
2026-01-31,PROD000048,228,58,Midwest
2026-01-31,PROD000053,214,27,Midwest
2026-01-31,PROD000050,141,50,Midwest
2026-01-31,PROD000096,106,48,West
2026-01-31,PROD000184,68,42,Midwest
2026-01-31,PROD000203,73,30,Southeast
2026-01-31,PROD000120,172,37,West
2026-01-31,PROD000162,225,69,West
2026-01-31,PROD000047,103,58,Midwest
2026-01-31,PROD000109,223,61,Northeast
2026-01-31,PROD000174,58,49,Southeast
2026-01-31,PROD000038,30,39,West
2026-01-31,PROD000040,42,66,Midwest
2026-01-31,PROD000163,207,28,West
2026-01-31,PROD000108,145,51,Southeast
2026-01-31,PROD000148,168,17,Southeast
2026-01-31,PROD000042,109,67,West
2026-01-31,PROD000118,220,30,Northeast
2026-01-31,PROD000242,11,23,West
2026-01-31,PROD000131,2,42,Southeast
2026-01-31,PROD000021,205,43,West
2026-01-31,PROD000241,117,20,Northeast
2026-01-31,PROD000150,195,55,Southeast
2026-01-31,PROD000037,142,54,Midwest
2026-01-31,PROD000002,167,42,Southeast
2026-01-31,PROD000168,100,34,Midwest
2026-01-31,PROD000045,55,54,Midwest
2026-01-31,PROD000215,130,58,Northeast
2026-01-31,PROD000218,101,65,Northeast
2026-01-31,PROD000247,173,20,Northeast
2026-01-31,PROD000077,56,48,Northeast
2026-01-31,PROD000169,89,68,Midwest
2026-01-31,PROD000227,109,26,West
2026-01-31,PROD000197,99,65,Southeast
2026-01-31,PROD000143,104,29,Midwest
2026-01-31,PROD000239,229,22,Northeast
2026-01-31,PROD000175,143,41,Midwest
2026-01-31,PROD000181,235,65,Northeast
2026-01-31,PROD000177,26,37,Midwest
2026-01-31,PROD000043,5,38,Midwest
2026-01-31,PROD000170,145,68,Northeast
2026-01-31,PROD000216,16,25,Southeast
2026-01-31,PROD000082,100,59,Northeast
2026-01-31,PROD000001,225,22,West
2026-01-31,PROD000039,18,27,Southeast
2026-01-31,PROD000009,62,54,Northeast
2026-01-31,PROD000195,130,55,West
2026-01-31,PROD000153,131,56,West
2026-01-31,PROD000106,18,16,Midwest
2026-01-31,PROD000064,122,61,Midwest
2026-01-31,PROD000023,0,59,Southeast
2026-01-31,PROD000198,37,21,Southeast
2026-01-31,PROD000179,74,58,Southeast
2026-01-31,PROD000094,217,21,West
2026-01-31,PROD000140,166,43,Southeast
2026-01-31,PROD000142,114,39,Midwest
2026-01-31,PROD000110,174,53,West
2026-01-31,PROD000092,197,29,Northeast
2026-01-31,PROD000200,101,47,Midwest
2026-01-31,PROD000078,203,46,Southeast
2026-01-31,PROD000191,238,58,West
2026-01-31,PROD000183,135,69,Northeast
2026-01-31,PROD000206,148,56,Midwest
2026-01-31,PROD000160,183,24,Midwest
2026-01-31,PROD000095,69,36,Midwest
2026-01-31,PROD000152,128,18,Southeast
2026-01-31,PROD000230,147,53,Midwest
2026-01-31,PROD000238,79,57,Midwest
2026-01-31,PROD000085,122,51,Southeast
2026-01-31,PROD000159,216,65,Northeast
2026-01-31,PROD000141,58,43,Northeast
2026-01-31,PROD000182,166,43,Southeast
2026-01-31,PROD000156,143,15,Northeast
2026-01-31,PROD000122,115,41,Northeast
2026-01-31,PROD000072,77,61,Northeast
2026-01-31,PROD000086,154,57,Midwest
2026-01-31,PROD000201,83,40,Midwest
2026-01-31,PROD000005,234,55,Midwest
2026-02-01,PROD000203,172,54,Southeast
2026-02-01,PROD000232,213,67,West
2026-02-01,PROD000147,4,24,Southeast
2026-02-01,PROD000003,29,60,Northeast
2026-02-01,PROD000032,201,44,Midwest
2026-02-01,PROD000224,20,66,Midwest
2026-02-01,PROD000069,143,57,Midwest
2026-02-01,PROD000191,46,51,West
2026-02-01,PROD000084,126,68,Northeast
2026-02-01,PROD000105,76,53,Southeast
2026-02-01,PROD000030,212,15,Southeast
2026-02-01,PROD000036,224,38,Northeast
2026-02-01,PROD000218,46,41,Southeast
2026-02-01,PROD000026,137,36,Northeast
2026-02-01,PROD000058,145,40,West
2026-02-01,PROD000181,121,32,Midwest
2026-02-01,PROD000034,41,27,Northeast
2026-02-01,PROD000196,59,65,Northeast
2026-02-01,PROD000042,44,28,Midwest
2026-02-01,PROD000135,208,40,Northeast
2026-02-01,PROD000204,125,30,Midwest
2026-02-01,PROD000246,224,19,Northeast
2026-02-01,PROD000057,141,39,Southeast
2026-02-01,PROD000007,74,47,Midwest
2026-02-01,PROD000072,153,37,Midwest
2026-02-01,PROD000071,160,67,Southeast
2026-02-01,PROD000187,13,47,Southeast
2026-02-01,PROD000068,170,37,Northeast
2026-02-01,PROD000189,96,69,Southeast
2026-02-01,PROD000136,40,16,Southeast
2026-02-01,PROD000100,53,61,Southeast
2026-02-01,PROD000158,158,31,Northeast
2026-02-01,PROD000056,136,59,Midwest
2026-02-01,PROD000051,55,15,Northeast
2026-02-01,PROD000163,55,63,Southeast
2026-02-01,PROD000194,71,58,Midwest
2026-02-01,PROD000231,37,63,West
2026-02-01,PROD000221,173,68,Midwest
2026-02-01,PROD000217,234,23,Southeast
2026-02-01,PROD000141,147,41,West
2026-02-01,PROD000160,145,24,Southeast
2026-02-01,PROD000199,167,67,Midwest
2026-02-01,PROD000171,89,45,West
2026-02-01,PROD000094,231,21,West
2026-02-01,PROD000177,128,54,Northeast
2026-02-01,PROD000198,132,54,Southeast
2026-02-01,PROD000138,57,60,Southeast
2026-02-01,PROD000128,168,26,Midwest
2026-02-01,PROD000168,187,53,Southeast
2026-02-01,PROD000142,80,23,Southeast
2026-02-01,PROD000157,137,40,Southeast
2026-02-01,PROD000123,18,48,Northeast
2026-02-01,PROD000140,118,38,Southeast
2026-02-01,PROD000025,118,20,Midwest
2026-02-01,PROD000195,209,26,Southeast
2026-02-01,PROD000018,91,53,West
2026-02-01,PROD000008,34,17,Southeast
2026-02-01,PROD000192,185,58,Northeast
2026-02-01,PROD000006,110,31,West
2026-02-01,PROD000004,75,35,Southeast
2026-02-01,PROD000116,13,43,Northeast
2026-02-01,PROD000082,238,64,West
2026-02-01,PROD000214,104,56,Southeast
2026-02-01,PROD000208,205,67,West
2026-02-01,PROD000102,69,32,Southeast
2026-02-01,PROD000183,13,29,Midwest
2026-02-01,PROD000229,175,68,Midwest
2026-02-01,PROD000085,232,37,West
2026-02-01,PROD000148,53,64,Midwest
2026-02-01,PROD000174,116,21,West
2026-02-01,PROD000104,149,48,Northeast
2026-02-01,PROD000074,39,33,Southeast
2026-02-01,PROD000210,122,50,West
2026-02-01,PROD000149,226,67,Midwest
2026-02-01,PROD000077,24,62,Midwest
2026-02-01,PROD000016,65,66,Southeast
2026-02-01,PROD000245,174,22,Northeast
2026-02-01,PROD000122,77,43,Midwest
2026-02-01,PROD000125,120,64,West
2026-02-01,PROD000046,204,69,Southeast
2026-02-01,PROD000239,19,39,West
2026-02-01,PROD000076,48,16,Midwest
2026-02-01,PROD000180,86,69,West
2026-02-01,PROD000075,85,28,Southeast
2026-02-01,PROD000070,144,59,Southeast
2026-02-01,PROD000086,121,15,Southeast
2026-02-01,PROD000151,174,16,Southeast
2026-02-01,PROD000112,19,69,Midwest
2026-02-01,PROD000178,172,57,Northeast
2026-02-01,PROD000091,206,52,Southeast
2026-02-01,PROD000081,192,30,Midwest
2026-02-01,PROD000153,123,55,West
2026-02-01,PROD000111,105,22,Southeast
2026-02-01,PROD000222,30,61,Southeast
2026-02-01,PROD000129,126,48,Southeast
2026-02-01,PROD000233,232,39,Midwest
2026-02-01,PROD000173,230,69,Northeast
2026-02-01,PROD000073,21,49,Southeast
2026-02-01,PROD000101,217,65,Midwest
2026-02-01,PROD000200,170,38,Midwest
2026-02-01,PROD000052,230,69,Southeast
2026-02-01,PROD000243,14,30,Northeast
2026-02-01,PROD000110,34,19,Southeast
2026-02-01,PROD000043,44,62,Southeast
2026-02-01,PROD000033,226,33,Midwest
2026-02-01,PROD000044,201,28,West
2026-02-01,PROD000038,157,24,Southeast
2026-02-01,PROD000186,211,26,Southeast
2026-02-01,PROD000190,67,59,West
2026-02-01,PROD000113,84,51,Southeast
2026-02-01,PROD000235,74,29,West
2026-02-01,PROD000250,148,62,Northeast
2026-02-01,PROD000137,130,54,Northeast
2026-02-01,PROD000215,55,55,West
2026-02-01,PROD000201,50,37,Northeast
2026-02-01,PROD000093,209,65,Northeast
2026-02-01,PROD000098,239,28,Midwest
2026-02-01,PROD000156,47,47,Northeast
2026-02-01,PROD000121,2,51,Southeast
2026-02-01,PROD000087,17,27,Northeast
2026-02-02,PROD000010,143,45,Midwest
2026-02-02,PROD000138,93,19,Northeast
2026-02-02,PROD000019,74,32,Midwest
2026-02-02,PROD000071,188,53,Midwest
2026-02-02,PROD000050,36,54,Northeast
2026-02-02,PROD000006,162,47,Midwest
2026-02-02,PROD000170,132,41,West
2026-02-02,PROD000185,214,61,West
2026-02-02,PROD000247,111,29,West
2026-02-02,PROD000122,122,59,Midwest
2026-02-02,PROD000022,35,61,Northeast
2026-02-02,PROD000195,177,62,Midwest
2026-02-02,PROD000013,150,21,Northeast
2026-02-02,PROD000062,155,51,Southeast
2026-02-02,PROD000233,59,26,West
2026-02-02,PROD000131,126,66,Northeast
2026-02-02,PROD000011,43,59,Midwest
2026-02-02,PROD000106,86,57,West
2026-02-02,PROD000115,59,29,Midwest
2026-02-02,PROD000008,77,68,Southeast
2026-02-02,PROD000082,117,56,Midwest
2026-02-02,PROD000026,188,51,West
2026-02-02,PROD000038,176,15,Northeast
2026-02-02,PROD000142,46,62,Southeast
2026-02-02,PROD000144,121,29,Southeast
2026-02-02,PROD000214,37,52,Southeast
2026-02-02,PROD000238,198,64,Northeast
2026-02-02,PROD000056,202,37,Southeast
2026-02-02,PROD000045,210,25,West
2026-02-02,PROD000034,27,45,Midwest
2026-02-02,PROD000053,144,59,Midwest
2026-02-02,PROD000110,203,53,Southeast
2026-02-02,PROD000079,91,24,Southeast
2026-02-02,PROD000249,55,34,Northeast
2026-02-02,PROD000148,78,25,Midwest
2026-02-02,PROD000128,149,59,Northeast
2026-02-02,PROD000205,160,49,Northeast
2026-02-02,PROD000047,26,66,Northeast
2026-02-02,PROD000242,65,43,Midwest
2026-02-02,PROD000009,140,32,Southeast
2026-02-02,PROD000139,132,32,Northeast
2026-02-02,PROD000204,173,47,West
2026-02-02,PROD000198,111,35,Northeast
2026-02-02,PROD000162,29,30,Southeast
2026-02-02,PROD000018,197,17,West
2026-02-02,PROD000160,104,61,Southeast
2026-02-02,PROD000133,151,17,Northeast
2026-02-02,PROD000175,48,53,Midwest
2026-02-02,PROD000087,56,31,Southeast
2026-02-02,PROD000123,13,20,Southeast
2026-02-02,PROD000177,159,53,Midwest
2026-02-02,PROD000171,53,37,Southeast
2026-02-02,PROD000076,106,36,West
2026-02-02,PROD000199,213,66,Midwest
2026-02-02,PROD000186,102,64,West
2026-02-02,PROD000235,210,51,West
2026-02-02,PROD000179,1,60,Northeast
2026-02-02,PROD000217,193,17,Midwest
2026-02-02,PROD000032,157,42,Northeast
2026-02-02,PROD000098,72,65,Northeast
2026-02-02,PROD000182,12,40,Southeast
2026-02-02,PROD000095,94,57,Midwest
2026-02-02,PROD000193,89,36,Midwest
2026-02-02,PROD000100,178,61,West
2026-02-02,PROD000030,101,52,West
2026-02-02,PROD000069,6,30,West
2026-02-02,PROD000078,0,37,Northeast
2026-02-02,PROD000099,81,49,Midwest
2026-02-02,PROD000016,225,59,West
2026-02-02,PROD000137,224,28,Southeast
2026-02-02,PROD000015,23,43,West
2026-02-02,PROD000181,99,22,Southeast
2026-02-02,PROD000213,235,68,West
2026-02-02,PROD000206,143,43,West
2026-02-02,PROD000245,138,28,West
2026-02-02,PROD000029,214,47,Northeast
2026-02-02,PROD000113,50,53,West
2026-02-02,PROD000158,135,28,Northeast
2026-02-02,PROD000178,101,58,Northeast
2026-02-02,PROD000231,30,18,Midwest
2026-02-02,PROD000097,50,20,Midwest
2026-02-02,PROD000003,178,32,Northeast
2026-02-02,PROD000125,231,47,West
2026-02-02,PROD000060,238,41,West
2026-02-02,PROD000116,71,63,Southeast
2026-02-02,PROD000080,8,68,Northeast
2026-02-02,PROD000224,17,65,Northeast
2026-02-02,PROD000023,92,62,Southeast
2026-02-02,PROD000230,3,27,Midwest
2026-02-02,PROD000250,228,36,Northeast
2026-02-02,PROD000194,43,58,West
2026-02-02,PROD000226,230,16,Midwest
2026-02-02,PROD000090,127,23,Midwest
2026-02-02,PROD000102,226,27,West
2026-02-02,PROD000191,212,54,Midwest
2026-02-02,PROD000012,230,20,Southeast
2026-02-02,PROD000188,15,36,West
2026-02-02,PROD000064,187,63,Northeast
2026-02-02,PROD000117,204,51,Northeast
2026-02-02,PROD000132,193,33,Northeast
2026-02-02,PROD000046,106,63,Midwest
2026-02-02,PROD000157,196,40,West
2026-02-02,PROD000218,108,30,West
2026-02-02,PROD000140,110,27,Midwest
2026-02-02,PROD000120,83,29,Southeast
2026-02-02,PROD000070,123,63,West
2026-02-02,PROD000174,181,26,Northeast
2026-02-02,PROD000215,217,52,West
2026-02-02,PROD000063,165,43,West
2026-02-02,PROD000202,154,37,Southeast
2026-02-02,PROD000180,56,45,Midwest
2026-02-02,PROD000027,187,56,Northeast
2026-02-02,PROD000201,62,44,Southeast
2026-02-02,PROD000159,90,56,Southeast
2026-02-02,PROD000028,31,39,Midwest
2026-02-02,PROD000130,166,43,Northeast
2026-02-02,PROD000149,15,25,Midwest
2026-02-02,PROD000209,211,17,Southeast
2026-02-02,PROD000165,154,43,Midwest
2026-02-02,PROD000043,206,29,Southeast
2026-02-03,PROD000210,91,49,West
2026-02-03,PROD000067,235,58,Southeast
2026-02-03,PROD000111,104,40,Southeast
2026-02-03,PROD000170,195,47,Midwest
2026-02-03,PROD000188,205,24,Southeast
2026-02-03,PROD000038,199,28,Southeast
2026-02-03,PROD000239,18,67,Southeast
2026-02-03,PROD000228,180,59,Midwest
2026-02-03,PROD000174,53,43,West
2026-02-03,PROD000211,78,33,Northeast
2026-02-03,PROD000003,126,18,Southeast
2026-02-03,PROD000089,228,53,Northeast
2026-02-03,PROD000180,207,56,Southeast
2026-02-03,PROD000207,134,47,West
2026-02-03,PROD000212,104,45,Midwest
2026-02-03,PROD000192,182,67,West
2026-02-03,PROD000045,21,61,Northeast
2026-02-03,PROD000069,23,19,West
2026-02-03,PROD000135,35,50,Midwest
